from,to
357737,616049
357946,1096557
358060,645554
358819,528177
359520,246370
359603,897873
359892,228676
359997,1051363
359997,168402
36000,402010
360229,360229
360229,29460
360229,339892
360229,497331
360229,95099
360229,479851
360229,389395
360229,82497
360740,766948
360740,549259
360740,847352
360740,379561
360740,944520
360740,955706
360740,658012
361181,1048695
361181,847352
361181,802864
361181,549259
361181,766948
361279,611813
361334,309901
361375,812341
361391,357775
361391,933560
361690,857320
361828,581486
362172,734157
362172,847881
362172,350317
362850,934782
362850,424059
363039,711195
363039,33605
363039,1059083
363039,778283
363039,843335
363039,803946
363151,94298
363151,13751
363291,519270
36337,843335
36337,479851
36337,89540
36337,33270
36337,841016
36337,341040
36337,216223
36337,43636
363378,1142475
364237,237477
364237,204645
364813,351297
366574,30086
366876,735605
367174,721174
367495,809358
367495,222699
368177,193419
368177,348738
368177,386605
368549,889817
368658,202394
368712,994176
368712,832524
36901,738942
369406,1021132
369406,901850
369406,945575
36953,48368
369938,377442
370006,162806
370139,938479
370139,36496
370139,1148371
370139,962163
370139,1000101
370139,438978
370139,593533
370139,141027
370139,747313
370139,596985
370139,219956
370139,1166241
370139,550694
370139,549569
370139,10143
370139,942451
370139,232921
370139,316099
370139,718506
370139,265327
370139,106786
370139,384780
370139,329082
370139,398002
370139,232088
370139,786492
370139,274989
370139,1156371
370139,547869
370139,235943
370139,749102
370139,256876
370139,315001
370139,310365
370139,714538
370139,45769
370139,650261
370139,483635
370139,189823
370139,529405
370139,406254
370139,384728
370139,361306
370496,243054
370496,801013
370671,456593
370671,700540
370671,403709
370671,523396
370671,445011
370671,272330
370671,151444
370671,675834
370671,274989
370671,157857
370671,250961
370671,597791
370671,433139
370671,1124931
370671,948898
370671,1120831
370671,721532
370671,90728
370671,878090
370671,482995
370671,31264
370671,31937
371022,633963
371022,202585
371040,83523
371343,1160918
371355,338496
371355,1080383
371355,696210
371355,332140
371715,1004481
371727,42645
371727,699706
371862,496840
371862,642205
372159,943967
372159,76700
372159,539533
372159,879246
37216,271587
37216,983019
372227,229690
372227,1094217
372227,1005262
372227,875887
372227,483048
372424,122757
372424,274128
372424,481708
372424,573683
372428,321867
372428,724151
372680,786492
372680,852485
372680,1134781
372680,1141295
372728,785477
372728,849987
373438,23156
373685,475332
373694,33932
373694,805942
374036,163473
374036,770244
374050,1037679
374050,286375
374050,187827
374050,492637
374050,621712
374050,283575
374050,759765
374050,240776
374050,740165
374050,481969
374066,605516
374066,18057
374533,841426
374533,41107
374664,204645
374747,674716
375026,658012
375220,779477
375220,1133682
375447,386827
375734,853432
375933,566262
37601,945988
376170,228586
376170,4070
376281,479851
376281,951155
376292,719737
376292,671272
376292,386402
376483,772795
376483,56973
376483,526871
376483,731013
376483,22381
376593,639607
376972,1036860
376972,874745
376972,771352
376972,267227
377077,1107554
37708,37708
377153,203284
377360,187827
377436,766948
377436,549259
377442,683124
377442,554382
377442,685545
377442,610095
377442,36337
377442,1000371
377817,556507
378333,442399
378449,65670
378488,734157
378488,847881
378488,932581
378951,774218
37907,160147
37907,745790
379452,1000371
379452,216223
379452,33728
379452,1018682
379893,452050
379893,121464
379893,49993
379893,969972
380040,843335
380040,889817
380040,856897
380040,415333
380304,145499
380304,762374
380733,1046598
380733,36260
380733,697941
380733,581794
380733,33131
380733,668368
380733,380733
380733,922179
380733,213493
380733,524244
380733,750108
380990,827580
381525,959092
381887,780901
381887,1104157
381887,540950
382326,1163563
382326,766948
382468,498051
382468,786028
382968,644721
382996,734152
382996,199094
382996,955614
382996,563388
382996,228676
382996,274989
382996,23705
382996,990163
382996,729789
382996,291857
382996,27271
382996,360551
382996,40113
382996,708929
383743,531413
383743,13751
38417,792590
384201,374066
384201,968770
384201,1021676
384846,384846
384846,459528
384846,304843
384846,843335
384846,242804
384846,943967
384877,166595
384877,935419
385059,58537
385059,195858
385059,878788
385059,824598
385059,1043449
385059,973615
385059,62512
385059,730928
385059,642205
385059,216907
385059,988002
385407,357775
385407,933560
385439,1073209
385439,33131
386059,102093
386059,221724
386059,823456
386059,1041325
386059,172357
386059,121830
386059,967479
386059,323611
386059,290017
386059,1094217
386059,704801
386059,963674
386059,229690
386059,608615
386059,875887
386059,802294
386061,787465
386402,671272
386402,121331
386402,194173
386402,942551
386402,1166930
386402,168402
386402,577982
386402,1062222
386402,1112044
386464,1144088
386464,827580
386464,1117850
386605,96727
386605,657192
386605,550645
386605,457827
386605,193419
386605,1005262
386605,875887
386605,119440
386605,368177
386605,247793
386776,253433
386776,266194
386776,513405
386776,464580
386776,792590
386776,642919
386776,771352
386776,916996
386776,843335
386776,1102969
386827,290017
386827,848909
386827,721555
386827,33605
386827,73844
386827,873005
386827,610095
386827,877141
386827,642205
386827,479851
386827,192602
386827,679966
386827,510313
386827,402834
386827,545058
386827,386827
386827,1092448
386827,311439
386827,213328
386827,554382
386827,1096557
386827,94816
386827,630486
386827,671272
386827,531413
386827,771352
386827,386870
386870,386827
386870,1062222
386870,997700
386870,807280
386870,479851
386870,34019
386870,688972
386870,279069
386870,709953
386870,604828
386870,1161613
386870,1144557
386870,290017
386870,740699
386870,386870
386870,793788
386870,1096557
386870,521935
387859,243054
387882,33728
387882,911071
387882,541110
387882,205318
387882,653610
387882,216223
387882,493782
387882,841016
388933,124590
388960,636056
388960,772255
389395,389395
389395,927440
389395,879246
389395,29460
389395,614123
389395,963063
389395,360229
389395,82497
389395,535212
389395,16353
389711,855798
390052,805092
390052,1040038
390052,277693
390052,981102
390052,180029
390052,611313
390052,137237
390052,656343
390236,60144
390236,785946
390308,1035227
390308,693057
390348,1050159
390433,520317
390433,924664
390433,1010354
39047,843335
39047,803946
39047,402834
39047,479851
390957,294391
390957,792590
391635,1149283
391635,1016615
39191,406950
392083,489681
392083,840753
392083,174567
392739,1148339
392739,614279
392739,827580
393025,852140
393025,550221
393025,847371
393351,647703
393351,304843
393351,1016571
393351,604828
393351,852717
393351,651613
393351,101711
393351,879246
393351,509635
393629,1132821
394069,772795
394069,306253
394069,894658
394399,1139891
394399,870765
394441,1114375
394441,394441
394441,469742
394579,211965
394579,174567
394579,489681
394579,1009969
394579,103391
394620,854092
394620,948883
394969,1098344
394969,800596
394969,901758
395186,677812
395186,634020
395425,1016615
396155,404351
396828,290017
396828,795667
396869,894010
396869,208306
397114,588871
397114,831124
397114,981188
397114,155861
397486,338575
39756,792590
39756,666707
39756,843335
39756,294918
397577,206310
398186,776840
398293,768636
399348,672794
399348,593533
399348,604944
399348,165837
399619,1136549
399884,628248
399884,202585
399884,312393
399962,1106632
399962,909147
400071,527898
400123,8850
400123,1163139
400675,300978
401062,309936
401240,563125
401264,33914
401264,459845
401819,274989
402010,741085
402010,1005262
402010,333297
402010,36000
402010,709966
402010,1044877
402010,430813
402442,963674
402442,853945
402505,792590
402559,600179
402559,611983
402559,807708
402834,290017
402834,531413
402834,386827
403156,729789
403156,798878
403156,246819
403156,741424
403156,667900
403156,955614
403156,299660
403156,27271
403156,251781
403156,1055695
403156,901643
403182,1016615
403182,101711
403521,626059
403612,781451
403612,1136549
403612,207010
403612,626694
403709,433139
403709,139748
403709,535728
403709,370671
40378,1066078
40378,890377
404228,320351
404228,503774
404351,172640
404351,163533
404351,329191
404351,456002
404351,1000371
404351,410843
404530,96375
404530,102795
404530,737699
404548,553344
40495,1040074
40495,152705
40518,1062222
40518,640099
405517,944751
406001,843335
406842,1073209
406916,661350
406950,295623
406950,39191
4070,1013294
407003,290017
407003,1161613
407221,55765
407430,379893
407430,969972
407691,716805
407691,1032052
407894,168402
407894,1144088
407894,96539
407894,1033173
408477,897168
408477,1113592
408477,1118839
408477,658012
408516,843335
408516,204645
408736,949554
408736,774824
408736,677221
408736,658012
408736,744117
409011,716007
409011,953579
409378,363039
409378,856897
409632,478262
40968,1082884
40968,272326
40968,1112044
40968,842282
40968,577982
409787,795667
409787,1125853
409787,989739
409941,604828
409941,384846
409941,459528
409941,943967
410718,566452
410718,489925
410718,779477
410842,307523
410842,790516
411243,133249
411243,81474
411243,328515
411366,792590
411516,897873
411516,501160
411589,1097977
411953,889505
411953,183688
412549,667855
412692,843335
413397,1126364
413672,52774
413672,771352
413676,603353
413676,198579
413676,730791
413938,1059392
414148,204249
414148,168402
414148,992527
414148,927844
414148,885102
414148,953579
414217,566798
414949,887528
415015,635173
415015,42645
415015,1033450
415015,822207
415333,380040
415333,549182
415333,843335
416678,479851
417000,852035
417000,774218
417000,904691
417000,893825
417000,339379
417543,555335
4179,1073449
4179,843335
4179,693963
4179,479851
4179,1162063
418440,639607
41854,677090
418807,33605
418807,479851
418885,805092
418885,292096
418885,1082884
418885,479851
418885,386402
419289,1090020
419822,1118769
419822,724768
419822,543682
419822,171676
419822,120691
420036,894679
420178,1033261
420274,13751
420274,403918
420851,540690
421171,663243
421171,827580
421406,36337
421430,1137988
421430,679644
421430,635173
421430,207552
42181,611983
42181,16668
42181,795667
42181,42181
421871,168402
421871,128890
421871,222691
421871,438519
422401,963133
422452,819555
422537,547221
422537,276770
422537,506165
422537,438888
422537,211965
422537,984180
422950,320360
42345,953579
42345,885102
423610,10907
423610,13751
423698,532260
423805,471409
423814,815900
424059,934782
424459,843335
424459,547869
424459,433139
424459,554382
424459,351650
424515,290017
424541,549728
424541,491391
424865,843335
425132,86063
425132,554382
425237,1013405
425909,554382
425985,200177
425985,290017
425985,239083
42628,1133682
42628,759765
42643,174567
42643,1110247
42643,25808
42645,642205
42645,1100581
42645,853432
42645,898768
42645,237820
42645,903433
42645,699706
42645,830747
426764,944751
426764,405517
426764,558946
426803,42521
427997,207552
427999,488983
428196,1094217
428196,1005262
428196,255955
428196,875887
428196,948545
428196,356784
428196,1033265
42836,216047
42836,790812
428602,1136558
428602,514292
428839,762374
428996,303010
428996,879246
428996,535212
429562,552411
429562,775386
429733,796605
429733,969242
430088,1057259
430088,274989
430088,389711
430088,1056294
430088,220831
430088,888067
430088,649104
430088,679599
430088,959092
430088,475851
430088,798878
430088,577778
430088,49174
430219,841847
430219,797962
430219,976376
430273,912853
430273,911960
430633,564851
430840,223613
430896,46574
43133,174567
43133,489681
431397,617496
43200,967739
43200,1082884
43200,418885
43244,768636
432906,1210
432906,49252
433139,151444
433139,675834
433139,577778
433139,271737
433139,703666
433139,403709
433139,158936
433139,114791
433139,58411
433139,926719
433139,370671
433139,60154
433139,1124931
433139,721532
433139,547869
433139,245326
433139,275179
433139,275433
433139,305498
433139,818368
433139,338575
433139,1091651
433139,968227
433139,475271
433139,48599
433139,597791
433139,843335
433139,1120831
433139,274989
433139,31937
433404,20786
433404,181066
433419,95099
434012,1143386
434012,611708
434640,352815
43484,114090
43484,899374
435160,479851
435160,1118769
435435,81474
435435,903455
435670,667756
435875,682597
435875,211965
435964,554382
435964,790516
435964,600199
435964,803946
4360,452050
4360,973794
436158,1136801
436158,921320
436197,1013688
43636,493782
43636,341040
43636,517758
43636,36337
436558,576215
436558,628816
436558,611983
436558,795667
437004,554382
437153,36337
437394,1073209
437708,949554
437949,63047
437949,1050159
437949,498258
438076,27781
438076,945575
438076,517553
438076,1062222
438076,386870
438076,528177
438076,721174
438162,772255
438474,1021642
438888,744117
438888,614667
438888,207880
438888,292306
438888,658012
438888,269842
438888,422537
438946,803946
438946,461427
438946,479851
438946,848909
439191,202585
439280,209705
440162,411589
440431,1097977
440781,81474
441026,677957
441026,1139315
441026,50952
441637,633911
441637,550295
441637,24613
441637,27781
441637,332140
441637,116926
441963,658012
442399,90622
442419,679966
443144,803946
443144,500390
443144,843335
443144,1044597
443144,52774
443354,1014248
443558,1089154
443622,773158
443641,168402
443641,843335
443641,386827
443641,531413
443641,192771
443641,33605
443641,871334
444179,766948
444179,549259
444231,386827
444404,168402
444404,110543
444404,206574
444420,28265
444420,1039218
446512,193419
447410,187827
447410,143239
447410,351759
447410,779477
447530,82497
447530,535212
447530,95099
447530,339892
447530,1135014
447837,596578
447837,852485
447837,1149283
447937,386827
447937,290017
448646,101711
448646,95099
448646,448646
448646,499439
448646,954460
448646,517553
448646,919747
448646,693828
448817,613994
448817,256313
448817,479851
448852,792932
448852,811812
448852,642205
448867,63047
448867,437949
448872,378449
449173,1139962
449173,87598
449173,204814
449339,524770
449339,479851
449339,441026
449339,877598
449339,253923
450137,879246
450137,131071
450137,163473
450137,862083
450290,56973
450534,597466
450534,1002947
45184,554382
451937,479851
451937,1074731
452050,877030
452050,379893
452050,407430
452050,736644
452050,121464
452050,161154
452468,843335
452468,776550
452468,559943
452468,1003954
452468,116577
452623,109927
452716,32706
453075,543901
453075,174567
453075,498258
453075,923156
453075,276770
453075,489681
453102,1125088
453340,674190
453340,864154
453340,257139
453340,922883
455455,897551
455455,790812
455455,216047
455455,675856
455852,580690
455852,992195
455852,284115
456002,380040
456002,244655
456002,843335
456002,479851
456002,856897
456033,978039
456033,357282
456033,531022
456033,312393
456033,628248
456436,299660
456436,1056294
456436,1078730
456436,228676
456436,382996
456436,323382
456436,943699
456436,773158
456436,58737
456436,804686
456436,430241
456436,359892
456436,119081
456436,477065
456436,143435
456436,1067647
456436,708929
456436,127016
456436,689012
456436,337771
456436,72265
456436,206379
456436,282410
456436,955332
456467,94584
456509,1115489
456509,228586
456509,18757
456647,29460
456647,339892
457200,554382
457713,410843
457827,165651
457827,386605
457880,526871
457928,1103415
457928,588321
457928,145908
458609,146011
458609,792590
458609,703922
458637,849023
458637,1143293
458637,685545
458637,679955
458637,846413
458637,458637
458707,474590
459114,149052
459497,843335
459528,879246
459528,943967
459528,604828
459528,384846
459528,409941
459845,401264
459845,964054
459845,1062139
459848,552998
459848,847352
460243,477272
460649,133249
461185,1005262
461192,437949
461192,63047
461344,479851
461360,129752
461380,255369
461427,843335
461517,547869
462817,193419
462817,479283
462939,1033173
463258,953579
463417,328515
463471,1107964
463471,855798
463471,338575
463471,433139
464179,48599
464291,727093
464580,843335
464580,364936
464580,810629
464580,668368
464580,916996
464580,536600
465262,843335
465262,777356
46545,800619
46545,1113736
46545,310311
46545,483237
46545,609002
46545,396988
46545,386827
46545,848547
46545,64442
46545,257336
46545,998946
46545,1031935
46545,479851
465608,1005895
46574,300978
46574,430896
46574,400675
465953,130281
465953,1113539
466412,187827
46698,1118839
467065,154507
467065,1062222
467065,1086501
467686,772795
46793,58537
46793,305213
46793,701313
46793,870765
468064,114090
468064,899374
468064,47185
468164,609002
468164,864154
468404,75564
468550,468550
468550,967479
468550,1088876
468550,229690
468550,243781
468550,193419
468550,1041325
468550,989492
468550,348738
468550,802294
468550,608615
468550,1066350
468550,987768
468729,83167
468926,207552
469742,394441
469755,948883
469848,1094217
469848,987768
469848,1022549
469848,323611
469848,967479
470269,631807
470364,514497
470960,1162850
470960,518429
470960,23188
47116,206379
47116,520191
471271,528177
471271,1130276
471407,679966
471409,423805
471409,488368
471409,1071629
47185,88405
47185,843335
47185,835913
47185,899374
472226,443301
473002,604828
473002,152379
473013,500110
473597,375584
47388,168402
47388,110543
473907,81474
474152,290017
47473,520828
475271,628654
475271,436680
475271,433139
475271,1072048
475271,602571
475271,578841
475271,457662
475271,220239
475271,401819
475271,948898
475271,1091651
475271,287953
475271,421148
475271,756148
475332,373685
475332,814668
475332,945260
475393,341040
475676,43244
47575,916996
475893,843335
476155,633963
476373,1115453
476373,476373
477104,1115765
477104,540690
477272,460243
477272,204873
477777,1093995
477777,290017
477777,790516
478031,436197
478031,1118769
478036,747545
478215,1110247
478215,437949
478215,1050159
478215,673016
478353,226250
478353,81474
478353,1145476
478353,786492
478353,216407
478499,491823
478977,121835
478977,1096278
478977,468625
478977,1027050
478977,1110150
479097,339892
479167,993795
479167,658994
479167,786492
479167,839621
479167,980492
479167,168402
479167,1032515
479612,651613
479612,679500
479612,604828
479811,63047
479851,693963
479851,339892
479851,380040
479851,800922
479851,1096557
479851,94816
479851,549259
479851,116577
479851,95739
479851,721555
479851,101711
479851,554382
479851,386827
479851,1033388
479851,159049
479851,1161613
479851,39047
479851,290017
479851,242804
479851,683124
479851,33605
479851,795974
479851,479851
479851,630486
479851,531413
479851,792590
479851,668368
479851,843335
479851,771352
479851,547869
479851,600955
479851,1082884
480034,673222
480034,351759
480034,204814
480034,779477
480034,960436
480034,449173
480034,11406
48044,142823
480481,509635
480481,604828
480481,1149283
480727,727619
480841,282414
48087,933844
481302,378851
481302,54278
481708,216407
481708,649184
481708,629950
481708,790082
481708,274128
481708,372424
481708,573683
4818,464580
481861,792590
481976,2299
482066,290017
482066,1161613
482265,1109905
482265,357153
482333,18027
482420,520191
482420,206379
482420,210330
482420,419878
482995,151444
482995,433139
483048,372227
483048,875887
483048,807443
483048,675513
483237,46545
483620,175405
483620,648159
48368,544170
484245,771352
484797,61103
484797,933501
484797,666443
484797,473398
484941,82497
484941,647703
485598,1142663
485598,77920
485598,558946
485598,248912
485824,962058
48599,374611
48599,433139
48599,1040078
48599,60154
48599,789832
48599,272330
48599,961604
48599,312937
48599,211931
48599,896314
48599,77059
48599,679599
48599,917855
48599,577175
48599,378339
48599,519106
48599,187298
48599,464179
48599,677142
48599,338575
48599,1148571
48599,206937
486093,33728
486093,693106
486351,776096
486354,149052
486354,863
486354,1153703
486763,592674
486960,88713
488194,504774
488194,361334
488194,170091
488194,805092
488234,345476
488234,52754
488368,809139
488368,471409
488642,537135
488983,534224
488983,667297
489021,22043
489021,526871
489337,1075168
489337,1002358
489573,239390
489573,211965
489573,957351
489573,722963
489637,835306
489681,766948
489681,211965
489681,479851
489681,867576
489681,174567
489681,658012
489681,175501
489925,782337
490504,599642
490610,219599
490847,658012
491254,355827
49128,1144088
49128,284436
491391,764551
491391,1017699
491391,679955
491391,113496
491391,135923
491391,524262
491391,424541
491391,76698
491391,743895
491551,827580
49174,664355
49174,1083327
49174,758230
49174,597001
49174,131424
49174,1057259
49174,251781
491823,549182
492302,206644
492302,609167
492302,510313
492448,679644
492448,97229
492448,721796
492448,114333
492448,549182
492448,567317
492448,571931
492448,605516
492448,103280
492448,214426
492448,1080006
492448,357059
492448,1078241
49252,13751
49252,1062222
49252,307523
49252,168402
49252,55765
492673,30767
492673,510313
492736,501160
493122,910984
493782,36337
493782,157504
493782,239083
493782,517758
493782,43636
493782,841016
493782,89540
494412,827580
494412,946956
494468,225791
494811,1161613
495520,1099189
495520,1118769
495520,386402
495520,950939
495520,1082884
495686,322419
496122,168402
496744,433139
49678,1112044
496840,642205
497552,853945
497552,1110582
497552,96375
497636,643351
497636,386402
497636,671272
497636,1097977
497825,119081
497825,689012
497825,299660
497825,622974
497825,319726
497825,1035842
497825,411779
497825,520191
497825,210330
497866,179339
497866,210866
497866,801013
49794,57336
498051,382468
498126,268099
498126,547221
498126,658012
498212,779220
498258,453075
498258,766948
498258,169421
498258,405279
498258,174567
498258,841361
498258,276770
499003,1110150
49933,773993
49993,379893
49993,506626
500110,473013
500110,774218
500110,893825
500149,764742
500248,608865
500390,297186
500390,52774
500390,443144
500570,1114153
500570,570508
500570,61103
500733,1149283
501005,848547
501005,230347
501160,1077960
501160,897873
50161,339379
502514,1127520
50292,658291
50292,1003504
50292,709541
503386,224973
503400,204249
503774,320351
503774,848418
503774,547208
503774,404228
503774,1105804
50397,279349
50397,1079058
50397,136208
504309,214783
505342,647671
505342,983019
505529,627406
505529,195858
505529,250559
506165,422537
506273,658012
506332,81474
506332,133249
506361,801134
506361,976522
506361,247261
506626,49993
506626,1070515
506839,852742
506839,145908
507484,515816
508207,679966
508329,520317
5084,174567
5084,489681
508454,1161613
508454,554382
508454,255014
508640,214065
508733,747405
508733,547706
508733,924726
509434,710200
509434,51468
50952,441026
509635,651613
509635,604828
509635,480481
509793,843335
509793,639555
509892,554382
509892,819555
510313,206644
510313,900080
510313,30767
510313,537337
510313,928245
51061,826859
511538,531413
511833,916996
511899,827580
511899,421171
512042,386402
512149,518518
512149,386827
512149,479851
512149,402834
512411,280346
512568,1117007
512568,482420
512568,248130
512568,962419
512568,419878
512568,520191
512568,1135613
512568,1026121
512568,206379
512600,94816
512746,322751
513405,386776
513405,1060876
51351,93895
513929,845354
513929,23188
514023,57526
514497,856776
514497,423610
514497,470364
514497,524374
514497,386827
514540,957825
51468,222972
51468,509434
515816,216223
515816,33605
515816,33728
515816,1082884
515816,668503
515816,507484
515900,515900
516223,531413
516223,210330
516223,612553
516316,792762
516316,843335
516767,527889
516767,635173
516767,878788
516767,207552
516767,690480
516789,488983
516789,957959
517235,875887
517498,854199
517553,255908
517553,130966
517553,693828
517553,517553
517553,448646
517553,528177
517889,402559
51842,965672
51842,846413
518429,1162850
518429,845354
518429,1028138
518429,479851
518429,23188
518429,684865
518429,65095
518429,71567
518429,470960
518518,386827
518518,479851
518885,36337
518885,656427
518914,693828
519061,680119
519270,204645
519369,332140
519369,338496
519369,371355
519369,1049865
519369,519369
519369,116926
519369,441637
519406,554382
519406,68547
519406,22845
519406,692942
519406,803946
519813,246370
519813,1046437
519813,1016571
520191,881529
520191,689012
520191,622974
520191,47116
520191,50378
520191,569085
520191,389809
520191,482420
520191,210330
520191,40640
520191,127016
520191,72265
520191,36208
520191,119081
520191,299660
520191,282410
520191,411779
520191,689047
520191,332387
520191,547653
520191,1035842
520399,653340
520828,501160
521568,940079
521568,290662
521935,386870
521935,290017
522354,691221
522354,830747
522354,699706
522354,556029
522354,787287
522612,1012876
522612,1103415
522612,827193
522630,848418
523152,271544
523152,267790
523264,1126640
523264,792590
523264,576822
523264,312142
52345,750187
52345,357737
524003,498258
524147,792590
524147,330828
524147,1000371
524244,380733
524244,33131
524244,668368
524262,668368
524262,886157
524262,846413
524262,549728
524262,479851
524262,855798
524262,1073209
524262,1095498
524262,849023
524262,243054
524262,344657
524262,491391
524262,622691
524262,586008
524295,102795
524374,1044597
524544,1128431
524770,597363
524770,449339
524770,349809
524866,101010
524866,270749
525325,101711
525325,448646
525325,232750
525393,685013
525796,187930
526047,204645
526047,1019233
526047,554382
526047,955652
526047,92378
526184,547208
526184,503774
526184,1105804
526871,376483
526871,772795
527501,480445
52754,488234
52754,1079660
52754,840148
52754,1085509
527586,386827
52774,775386
52774,297186
52774,413672
52774,843335
52774,204645
52774,290017
52774,247868
52774,658291
52774,554382
52774,33605
527747,1139891
52779,944437
527889,853432
527889,914811
527889,771352
527889,207552
527889,772312
527889,635173
527889,26154
527889,42645
527889,421430
527889,415015
527898,42645
528177,693828
528177,27781
528177,130966
528177,438076
528177,409941
528177,1089707
528177,517553
528177,870866
528177,954460
528177,255908
528177,1062222
528177,882186
528177,678609
528177,528177
528177,448646
528177,554382
528177,1016615
528372,81474
529253,1011854
529253,386402
529253,577982
529961,1073209
530107,268800
531022,175429
53138,566262
531413,165675
531413,290017
531413,386827
531413,13751
531413,554382
531413,531413
531413,798796
531413,95099
531413,166453
531413,671272
531413,386402
531413,402834
531413,479851
531413,945575
531413,461380
531834,207552
531834,103646
532260,423698
532453,576822
5327,155178
532888,853432
532888,967033
532888,699706
533644,322751
533848,386061
533848,133249
534088,721174
534088,349007
534088,679966
534224,979
534224,957959
534392,101711
534392,448646
534469,510313
535212,132168
535212,29460
535212,428996
535212,389395
535326,549182
535326,605516
535728,403709
535728,404351
535728,246819
535793,336637
535793,276770
536203,907751
536600,464580
537135,488642
537337,510313
538133,577982
538978,292833
538978,151265
538978,832524
538978,251342
538978,145189
539041,114090
539041,899374
539406,547638
539406,183806
539406,812341
539505,193419
539505,1088876
539533,372159
539533,914712
539533,204645
539533,275634
540024,731896
540024,504940
540343,843335
540343,479851
540568,377360
540568,862298
540672,721308
540672,843335
540672,803946
540672,93895
540672,684535
540672,47185
540672,204645
540950,780901
540950,954318
541110,493782
541110,43636
541110,387882
541265,781852
541963,1066078
541963,1139344
542148,105411
542239,843335
542239,406001
542288,178898
542702,1027569
542702,968336
542702,834748
543061,1090020
543088,168402
543425,843335
543425,554382
543901,453075
544170,48368
544378,932110
544405,1102969
544596,475271
544596,950557
544658,13751
544683,858714
544683,107987
545058,527586
545058,386827
54522,35149
54522,155440
545363,324367
545843,611813
545843,988002
545843,685013
545843,699706
546151,1008440
546151,1005262
546151,875887
546151,213663
547139,549259
547139,94584
547139,763934
547139,881520
547208,848418
547208,526184
547208,503774
547221,422537
547221,498126
547221,658012
547291,120815
547291,1115765
547291,974720
547381,145189
547381,512568
547381,1114807
547381,621034
547381,776396
547381,959625
547396,914594
547620,797724
547653,248130
547653,36208
547653,1026121
547653,206379
547653,1135613
547653,881529
547653,555417
547653,689047
547653,520191
547653,72265
547653,681017
547653,50378
547706,420274
547706,945575
547706,508733
547869,1155373
547869,1025136
547869,461517
547869,950557
547869,174808
547869,245467
547869,500050
547869,160377
547869,346627
547869,554382
547869,370139
547869,279651
547869,980975
547869,781773
547869,433139
547869,165837
547869,128578
547869,234547
547869,544596
547869,557331
547869,1087305
548389,954318
548389,1157103
549182,554382
549182,549182
549182,792590
549182,870765
549182,592169
549182,843335
549182,312408
549182,803946
549259,360740
549259,975890
549259,766948
549259,479851
549569,370139
549569,847226
54972,792590
54972,262260
549728,424541
549728,338407
549991,600199
549991,1093995
550003,428996
550195,777553
550221,393025
550295,1049865
550295,627805
550317,875887
550645,193419
550645,792762
550645,1032729
550645,401264
550645,592674
550645,1125194
550645,589825
550861,1075168
550861,1002358
550981,88485
550981,596158
550981,1042250
550982,845354
550982,684865
550982,802086
551499,17224
551738,554538
552848,847352
553167,63047
553167,498258
553167,174567
553930,961198
554245,816770
554382,479851
554382,652464
554382,89540
554382,290017
554382,856897
554382,771352
554382,879246
554382,554382
554382,457200
554382,33605
554382,195858
554382,341040
554382,186911
554382,204645
554382,386827
554382,823245
554382,843335
554382,27781
554382,94816
554382,1082884
554382,435964
554382,803946
554382,693828
554382,683124
554382,28755
554382,1102969
554382,859940
554382,401264
554382,877141
554538,578520
554538,551738
554538,58329
554962,416678
554962,1150316
554962,890272
554962,907499
554962,8850
554962,988915
555335,765343
556196,328515
556429,1135327
556507,377817
557331,370139
557331,950557
557331,620626
55745,792590
55745,312142
557486,851743
557486,197619
557486,927264
55765,27781
55765,407221
55765,271544
55765,528177
55765,740699
55765,139466
558179,4070
558404,812341
558404,218182
558834,792590
558834,30767
558867,404137
558867,224660
558867,684608
558867,936806
558867,121715
558867,1137288
558867,420683
558867,611921
558867,366056
558867,1056390
558867,128578
558867,316099
558867,447339
558867,362763
558867,232088
558867,510339
558867,384780
558867,510856
558867,1157438
558867,976522
558867,266656
558867,302926
559580,812809
559943,470364
559943,354082
559943,444231
559943,683124
559943,261506
559943,554382
559943,776550
559943,186911
560794,1079660
560882,339379
560882,924491
560882,640844
560979,890222
560979,908417
560979,399108
560979,1027050
561746,792590
561746,800922
561746,133563
561746,771352
561746,554382
562176,741195
562585,577982
563388,382996
563388,794254
563388,901643
563388,40113
563388,729789
563388,955614
563388,667900
563388,228676
563388,741424
563388,708929
563388,798878
563388,337092
563388,734152
563388,1110911
563388,782772
563388,299660
563388,246819
563388,291857
563388,23705
563424,823245
56506,468009
56507,240350
565159,546611
565159,597032
565159,776840
565514,628933
565514,267916
566262,375933
566369,893825
566369,852035
566452,944185
566452,782337
566452,927844
566452,150815
566798,414217
567317,668503
567361,843335
567361,953579
567361,1118769
567361,1099189
567361,495520
567412,843335
567440,29460
567440,339892
56816,1033388
568536,591015
568536,604828
568536,391635
568694,772881
568694,133249
568694,81474
568894,924726
568894,248061
569085,1026121
569085,943699
569222,765528
569299,204645
56973,376483
56973,1052034
56973,22381
56973,306253
56973,772795
569777,47116
570508,61103
570508,570508
57052,627206
57052,827580
570770,727093
571931,43200
571931,967739
572147,128895
572498,549259
572498,124590
572678,806515
572678,933224
572678,596158
572747,81474
572747,133249
573171,827580
573274,168402
573274,777670
573300,849987
573300,663679
573300,815697
573300,686246
57336,49794
57336,1096557
573369,1046316
573369,202530
573655,29460
573655,647703
573655,879246
573655,485040
573683,372424
573683,481708
