name_q,name_u,views
%C3%98yvind_Bjorvatn,Øyvind_Bjorvatn,501
%C3%98yvind_H%C3%A5brekke,Øyvind_Håbrekke,1090
%C3%98yvind_Heian,Øyvind_Heian,814
%C3%98yvind_Korsberg,Øyvind_Korsberg,1550
%C3%98yvind_Ruud,Øyvind_Ruud,6
%C3%98yvind_Sl%C3%A5ke,Øyvind_Slåke,499
%C3%9Clle_Rajasalu,Ülle_Rajasalu,727
%C3%9Cnal_Erkan,Ünal_Erkan,496
%C3%9E%C3%B3runn_Sveinbjarnard%C3%B3ttir,Þórunn_Sveinbjarnardóttir,1238
%C3%9Eorger%C3%B0ur_Katr%C3%ADn_Gunnarsd%C3%B3ttir,Þorgerður_Katrín_Gunnarsdóttir,2654
%C3%9Eorsteinn_P%C3%A1lsson,Þorsteinn_Pálsson,3116
%C4%8Aensu_Galea,Ċensu_Galea,1153
%C4%8Aensu_Tabone,Ċensu_Tabone,41024
%C4%8Cedomilj_Mijatovi%C4%87,Čedomilj_Mijatović,2098
%C4%8Cedomir_Anti%C4%87,Čedomir_Antić,6836
%C4%8Cedomir_Jovanovi%C4%87,Čedomir_Jovanović,16310
%C4%8Ceslovas_Jur%C5%A1%C4%97nas,Česlovas_Juršėnas,1732
%C4%8Cestm%C3%ADr_C%C3%ADsa%C5%99,Čestmír_Císař,836
%C4%90%E1%BB%97_M%C6%B0%E1%BB%9Di,Đỗ_Mười,2141
%C4%90inh_Xu%C3%A2n_Qu%E1%BA%A3ng,Đinh_Xuân_Quảng,296
%C4%90o%C3%A0n_Khu%C3%AA,Đoàn_Khuê,1904
%C4%90or%C4%91e_Simi%C4%87,Đorđe_Simić,1622
%C4%90or%C4%91e_Vojnovi%C4%87,Đorđe_Vojnović,961
%C4%90ur%C4%91a_Adle%C5%A1i%C4%8D,Đurđa_Adlešič,1954
%C4%90ur%C4%91e_Ninkovi%C4%87,Đurđe_Ninković,980
%C4%90ura%C4%91_Jak%C5%A1i%C4%87,Đurađ_Jakšić,535
%C4%90uro_Pucar,Đuro_Pucar,5358
%C4%A2irts_Valdis_Kristovskis,Ģirts_Valdis_Kristovskis,2808
%C4%B0brahim_Bilgen,İbrahim_Bilgen,2227
%C4%B0brahim_Kaypakkaya,İbrahim_Kaypakkaya,13651
%C4%B0dris_Naim_%C5%9Eahin,İdris_Naim_Şahin,6255
%C4%B0hsan_Eryavuz,İhsan_Eryavuz,520
%C4%B0lhan_Cihaner,İlhan_Cihaner,823
%C4%B0rsen_K%C3%BC%C3%A7%C3%BCk,İrsen_Küçük,5367
%C4%B0smail_Cem,İsmail_Cem,1358
%C4%B0smail_R%C3%BC%C5%9Ft%C3%BC_Aksal,İsmail_Rüştü_Aksal,267
%C4%B0smet_%C4%B0n%C3%B6n%C3%BC,İsmet_İnönü,57823
%C4%B0smet_Sezgin,İsmet_Sezgin,60
%C4%B0smet_Y%C4%B1lmaz,İsmet_Yılmaz,6038
%C4%B0zzettin_%C3%87al%C4%B1%C5%9Flar,İzzettin_Çalışlar,1258
%C4%BDubom%C3%ADr_Galko,Ľubomír_Galko,755
%C4%BDubom%C3%ADr_Jahn%C3%A1tek,Ľubomír_Jahnátek,935
%C4%BDudov%C3%ADt_%C5%A0t%C3%BAr,Ľudovít_Štúr,13386
%C4%BDudov%C3%ADt_Kan%C3%ADk,Ľudovít_Kaník,1073
%C5%8Ce_Taku,Ōe_Taku,1152
%C5%8Cishi_Masami,Ōishi_Masami,453
%C5%8Ckubo_Toshimichi,Ōkubo_Toshimichi,20895
%C5%8Ckuma_Shigenobu,Ōkuma_Shigenobu,12579
%C5%8Cmura_Masujir%C5%8D,Ōmura_Masujirō,10117
%C5%8Cura_Kanetake,Ōura_Kanetake,1451
%C5%9E%C3%BCkr%C3%BC_Naili_G%C3%B6kberk,Şükrü_Naili_Gökberk,1157
%C5%9E%C3%BCkr%C3%BC_Saraco%C4%9Flu,Şükrü_Saracoğlu,10987
%C5%9E%C3%BCkr%C3%BC_Sina_G%C3%BCrel,Şükrü_Sina_Gürel,1594
%C5%9Eafak_Pavey,Şafak_Pavey,32355
%C5%9Eefik_Avni_%C3%96z%C3%BCdo%C4%9Fru,Şefik_Avni_Özüdoğru,779
%C5%9Eemsettin_G%C3%BCnaltay,Şemsettin_Günaltay,3404
%C5%9Eerafettin_El%C3%A7i,Şerafettin_Elçi,2493
%C5%9Eevket_S%C3%BCreyya_Aydemir,Şevket_Süreyya_Aydemir,2655
%C5%A0ar%C5%ABnas_Birutis,Šarūnas_Birutis,2861
%C5%A0ime_%C4%90odan,Šime_Đodan,1427
%C5%A0tefan_Harabin,Štefan_Harabin,2322
%C5%A0tefan_Osusk%C3%BD,Štefan_Osuský,1422
%C5%A0tefan_Tiso,Štefan_Tiso,2218
%C5%BDaneta_Jaunzeme-Grende,Žaneta_Jaunzeme-Grende,2335
%C5%BDarko_Domljan,Žarko_Domljan,1133
%C5%BDarko_Kora%C4%87,Žarko_Korać,3012
%C5%BDarko_Obradovi%C4%87,Žarko_Obradović,4737
%C5%BDeljka_Antunovi%C4%87,Željka_Antunović,3060
%C5%BDeljka_Cvijanovi%C4%87,Željka_Cvijanović,7244
%C5%BDeljko_%C5%A0turanovi%C4%87,Željko_Šturanović,1810
%C5%BDeljko_Jovanovi%C4%87,Željko_Jovanović,12512
%C5%BDeljko_Kerum,Željko_Kerum,6332
%C5%BDeljko_Kom%C5%A1i%C4%87,Željko_Komšić,22442
%C5%BDeljko_Reiner,Željko_Reiner,1200
%C5%BDivadin_Jovanovi%C4%87,Živadin_Jovanović,1592
%C5%BDivko_Budimir,Živko_Budimir,14142
%C5%BDivko_Radi%C5%A1i%C4%87,Živko_Radišić,3465
%C5%BDivko_Topalovi%C4%87,Živko_Topalović,1838
%C8%98tefan_Andrei,Ștefan_Andrei,1651
%C8%98tefan_Ciobanu,Ștefan_Ciobanu,167
%C8%98tefan_Ur%C3%A2tu,Ștefan_Urâtu,406
%CA%BBAisake_Eke,ʻAisake_Eke,449
%CA%BBIsileli_Pulu,ʻIsileli_Pulu,576
A%C3%A9cio_Neves,Aécio_Neves,12457
A%C3%AFchatou_Mindaoudou,Aïchatou_Mindaoudou,2159
A%C4%87if_Had%C5%BEiahmetovi%C4%87,Aćif_Hadžiahmetović,4267
A.R._Jamali,A.R._Jamali,390
A.Z.M._Enayetullah_Khan,A.Z.M._Enayetullah_Khan,330
A._A._Rahim,A._A._Rahim,1106
A._Amirthalingam,A._Amirthalingam,4793
A._B._A._Ghani_Khan_Choudhury,A._B._A._Ghani_Khan_Choudhury,6476
A._B._Franklin,A._B._Franklin,27
A._B._M._Mohiuddin_Chowdhury,A._B._M._Mohiuddin_Chowdhury,1899
A._B._Shetty,A._B._Shetty,3475
A._Bleecker_Banks,A._Bleecker_Banks,878
A._C._Clemons,A._C._Clemons,1008
A._C._Hamlin,A._C._Hamlin,1318
A._Canagaratnam,A._Canagaratnam,794
A._Chinnasami,A._Chinnasami,643
A._Coomaraswamy,A._Coomaraswamy,2
A._D._Patel,A._D._Patel,2911
A._Edison_Stairs,A._Edison_Stairs,1055
A._Ekanayake_Gunasinha,A._Ekanayake_Gunasinha,497
A._F._Golam_Osmani,A._F._Golam_Osmani,833
A._F._M._Ahsanuddin_Chowdhury,A._F._M._Ahsanuddin_Chowdhury,2729
A._G._Crowe,A._G._Crowe,2088
A._G._S._Ram_Babu,A._G._S._Ram_Babu,1105
A._Ganesha_Murthi,A._Ganesha_Murthi,831
A._H._M._Fowzie,A._H._M._Fowzie,3884
A._Homer_Byington,A._Homer_Byington,493
A._J._John,A._J._John,189
A._J._McNamara,A._J._McNamara,1278
A._J._Ranasinghe,A._J._Ranasinghe,671
A._Joseph_DeNucci,A._Joseph_DeNucci,2644
A._K._Antony,A._K._Antony,135782
A._K._Fazlul_Huq,A._K._Fazlul_Huq,23346
A._K._Gopalan,A._K._Gopalan,22685
A._K._Khandker,A._K._Khandker,3965
A._L._Abdul_Majeed,A._L._Abdul_Majeed,1111
A._L._M._Athaullah,A._L._M._Athaullah,2821
A._L._Rowse,A._L._Rowse,12583
A._L._Zissu,A._L._Zissu,17
A._M._Azahari,A._M._Azahari,3517
A._M._M._Naushad,A._M._M._Naushad,872
A._N._R._Robinson,A._N._R._Robinson,16660
A._Nesamony,A._Nesamony,3878
A._P._Abdullakutty,A._P._Abdullakutty,3611
A._P._Herbert,A._P._Herbert,12671
A._P._J._Abdul_Kalam,A._P._J._Abdul_Kalam,1416830
A._P._Jayasuriya,A._P._Jayasuriya,613
A._P._Patro,A._P._Patro,2301
A._P._Tugwell,A._P._Tugwell,594
A._Paranjothy,A._Paranjothy,94
A._Philip_Randolph,A._Philip_Randolph,164430
A._Q._M._Badruddoza_Chowdhury,A._Q._M._Badruddoza_Chowdhury,8403
A._R._Antulay,A._R._Antulay,295
A._R._Colquhoun,A._R._Colquhoun,1138
A._R._Menon,A._R._Menon,648
A._R._Schwartz,A._R._Schwartz,3360
A._Raja,A._Raja,55879
A._S._Albery,A._S._Albery,506
A._Sampath,A._Sampath,1536
A._Samraj,A._Samraj,335
A._Sivasunderam,A._Sivasunderam,229
A._Subbarayalu_Reddiar,A._Subbarayalu_Reddiar,6895
A._T._M._Abdul_Mateen,A._T._M._Abdul_Mateen,1525
A._Tamilarasi,A._Tamilarasi,1314
A._Thiagarajah,A._Thiagarajah,558
A._V._Kulasingham,A._V._Kulasingham,376
A._Vaikuntam,A._Vaikuntam,274
A._Vinayagamoorthy,A._Vinayagamoorthy,1683
A._W._Norblad,A._W._Norblad,1918
A._Walter_Norblad,A._Walter_Norblad,1587
A._Y._Arulanandasamy_Nadar,A._Y._Arulanandasamy_Nadar,456
A._Y._S._Parisutha_Nadar,A._Y._S._Parisutha_Nadar,1356
Aad_Kosto,Aad_Kosto,1093
Aadesh_Bandekar,Aadesh_Bandekar,12867
Aage_William_S%C3%B8gaard,Aage_William_Søgaard,472
Aake_Anker_Ording,Aake_Anker_Ording,688
Aamer_Sohail,Aamer_Sohail,34415
Aamir_Hayat_Khan_Rokhri,Aamir_Hayat_Khan_Rokhri,1378
Aamir_J._Sheikh,Aamir_J._Sheikh,1286
Aarne_Sihvo,Aarne_Sihvo,1172
Aarno_Yrj%C3%B6-Koskinen,Aarno_Yrjö-Koskinen,1193
Aaron_A._Sargent,Aaron_A._Sargent,4805
Aaron_Dixon,Aaron_Dixon,6547
Aaron_F._Perry,Aaron_F._Perry,1393
Aaron_Farrugia,Aaron_Farrugia,1800
Aaron_Gadama,Aaron_Gadama,1063
Aaron_Henry,Aaron_Henry,9929
Aaron_Mike_Oquaye,Aaron_Mike_Oquaye,3055
Aaron_Motsoaledi,Aaron_Motsoaledi,11076
Aaron_Pargas_Ojeda,Aaron_Pargas_Ojeda,665
Aaron_Pe%C3%B1a,Aaron_Peña,3344
Aaron_Peskin,Aaron_Peskin,4088
Aaron_Porter,Aaron_Porter,7447
Aaron_Sangala,Aaron_Sangala,886
Aaron_Schock,Aaron_Schock,89533
Aaron_Soltz,Aaron_Soltz,2798
Aarre_Simonen,Aarre_Simonen,30
Aase_Bjerkholt,Aase_Bjerkholt,929
Aase_Mol%C3%B8kken,Aase_Moløkken,352
Aaslaug_Aasland,Aaslaug_Aasland,823
Aasmund_Frisak,Aasmund_Frisak,440
Aasmund_Halvorsen_Vinje,Aasmund_Halvorsen_Vinje,596
Ab_Harrewijn,Ab_Harrewijn,688
Ab_Klink,Ab_Klink,2596
Abadula_Gemeda,Abadula_Gemeda,2387
Abang_Haji_Openg,Abang_Haji_Openg,2758
Abang_Muhammad_Salahuddin,Abang_Muhammad_Salahuddin,10465
Abani_Mukherji,Abani_Mukherji,3530
Abas_Ermenji,Abas_Ermenji,1141
Abass_Bundu,Abass_Bundu,2381
Abatai,Abatai,2018
Abay_Tsehaye,Abay_Tsehaye,2753
Abaz_Kupi,Abaz_Kupi,4601
Abb%C3%A9_Pierre,Abbé_Pierre,24528
Abbas-Ali_Amid_Zanjani,Abbas-Ali_Amid_Zanjani,2561
Abbas_Adham,Abbas_Adham,257
Abbas_Ali_Khalatbari,Abbas_Ali_Khalatbari,1817
Abbas_Amir-Entezam,Abbas_Amir-Entezam,5192
Abbas_El_Fassi,Abbas_El_Fassi,9458
Abbas_Gharabaghi,Abbas_Gharabaghi,2920
Abbas_Gueye,Abbas_Gueye,506
Abbas_Halim,Abbas_Halim,963
Abbas_Zakour,Abbas_Zakour,1328
Abbott_Lawrence,Abbott_Lawrence,6759
Abd%C3%BClhalik_Renda,Abdülhalik_Renda,2178
Abd%C3%BClkadir_Aksu,Abdülkadir_Aksu,3388
Abd%C3%BCllatif_%C5%9Eener,Abdüllatif_Şener,10663
Abd%C3%BClmelik_F%C4%B1rat,Abdülmelik_Fırat,558
Abd_Dhiyab_al-Ajili,Abd_Dhiyab_al-Ajili,737
Abd_Rabbuh_Mansur_Hadi,Abd_Rabbuh_Mansur_Hadi,43448
Abd_al-Halim_Abu_Ghazala,Abd_al-Halim_Abu_Ghazala,7965
Abd_al-Karim_Barjas,Abd_al-Karim_Barjas,236
Abd_al-Karim_al-Jundi,Abd_al-Karim_al-Jundi,3032
Abd_al-Khaliq_al-Samarra%27i,Abd_al-Khaliq_al-Samarra'i,1024
Abd_al-Nasir_al-Janabi,Abd_al-Nasir_al-Janabi,849
Abd_al-Qadir_Qaddura,Abd_al-Qadir_Qaddura,1811
Abd_al-Rahman_Shahbandar,Abd_al-Rahman_Shahbandar,2395
Abd_al-Rahman_al-Bazzaz,Abd_al-Rahman_al-Bazzaz,868
Abd_al-Rahman_al-Mahdi,Abd_al-Rahman_al-Mahdi,6295
Abd_al-Razzaq_al-Dandashi,Abd_al-Razzaq_al-Dandashi,11
Abd_al-Wahhab_Hawmad,Abd_al-Wahhab_Hawmad,1363
Abd_ar-Razzaq_an-Naif,Abd_ar-Razzaq_an-Naif,4181
Abd_el-Aziz_el-Zoubi,Abd_el-Aziz_el-Zoubi,1729
Abd_el-Krim,Abd_el-Krim,904
Abdal%C3%A1_Bucaram,Abdalá_Bucaram,17695
Abdal%C3%A1_Bucaram%2C_Jr.,"Abdalá_Bucaram,_Jr.",31
Abdallah_Isaaq_Deerow,Abdallah_Isaaq_Deerow,1489
Abdallah_Khalil,Abdallah_Khalil,2386
Abdel_Aziz_al-Rantisi,Abdel_Aziz_al-Rantisi,114
Abdel_Hakim_Amer,Abdel_Hakim_Amer,22013
Abdel_Hamid_al-Sarraj,Abdel_Hamid_al-Sarraj,5713
Abdel_Khaliq_Mahjub,Abdel_Khaliq_Mahjub,1786
Abdel_Latif_Boghdadi_%28politician%29,Abdel_Latif_Boghdadi_(politician),89
Abdel_Moneim_Aboul_Fotouh,Abdel_Moneim_Aboul_Fotouh,23269
Abdel_Qawi_Khalifa,Abdel_Qawi_Khalifa,994
Abdel_Rahman_Swar_al-Dahab,Abdel_Rahman_Swar_al-Dahab,7767
Abdel_Wahab_el-Beshry,Abdel_Wahab_el-Beshry,543
Abdeladim_El_Guerrouj,Abdeladim_El_Guerrouj,1468
Abdelaziz_Belkhadem,Abdelaziz_Belkhadem,6166
Abdelaziz_Ben_Dhia,Abdelaziz_Ben_Dhia,1328
Abdelaziz_Bouteflika,Abdelaziz_Bouteflika,114144
Abdelaziz_al-Hilu,Abdelaziz_al-Hilu,2344
Abdelfattah_al-Banna,Abdelfattah_al-Banna,1219
Abdelhafid_Boussouf,Abdelhafid_Boussouf,1866
Abdelhakim_Belhadj,Abdelhakim_Belhadj,18072
Abdelilah_Benkirane,Abdelilah_Benkirane,22187
Abdelkader_Aamara,Abdelkader_Aamara,3176
Abdelkader_Taleb_Omar,Abdelkader_Taleb_Omar,2972
Abdelkarim_Harouni,Abdelkarim_Harouni,822
Abdelkarim_Zbidi,Abdelkarim_Zbidi,982
Abdelkebir_Zahoud,Abdelkebir_Zahoud,856
Abdelkrim_al-Khatib,Abdelkrim_al-Khatib,301
Abdellah_Baha,Abdellah_Baha,1419
Abdellatif_Abid,Abdellatif_Abid,1097
Abdellatif_Loudiyi,Abdellatif_Loudiyi,2086
Abdellatif_Maazouz,Abdellatif_Maazouz,2100
Abdellatif_Mekki,Abdellatif_Mekki,908
Abdelmajid_Saleh,Abdelmajid_Saleh,938
Abdelmalek_Benhabyles,Abdelmalek_Benhabyles,2161
Abdelmalek_Sellal,Abdelmalek_Sellal,19699
Abdelouahed_Souhail,Abdelouahed_Souhail,1051
Abdelwahed_Radi,Abdelwahed_Radi,1490
Abdennour_Abrous,Abdennour_Abrous,957
Abderrachid_Boukerzaza,Abderrachid_Boukerzaza,609
Abderrahmane_Far%C3%A8s,Abderrahmane_Farès,2845
Abderrahmane_Sbai,Abderrahmane_Sbai,981
Abderrahmane_Youssoufi,Abderrahmane_Youssoufi,3824
Abderraouf_Ayadi,Abderraouf_Ayadi,3267
Abdeslam_Ahizoune,Abdeslam_Ahizoune,2231
