name_q,name_u,views
%C3%89rik_Orsenna,Érik_Orsenna,12085
%C3%89tienne-Denis_Pasquier,Étienne-Denis_Pasquier,5540
%C3%89tienne-Paschal_Tach%C3%A9,Étienne-Paschal_Taché,6231
%C3%89tienne_Arago,Étienne_Arago,2194
%C3%89tienne_Charles_de_Lom%C3%A9nie_de_Brienne,Étienne_Charles_de_Loménie_de_Brienne,14256
%C3%89tienne_Constantin_de_Gerlache,Étienne_Constantin_de_Gerlache,150
%C3%89tienne_Davignon,Étienne_Davignon,23993
%C3%89tienne_Fran%C3%A7ois%2C_duc_de_Choiseul,"Étienne_François,_duc_de_Choiseul",231
%C3%89tienne_Guy,Étienne_Guy,2047
%C3%89tienne_Maurice_G%C3%A9rard,Étienne_Maurice_Gérard,9591
%C3%89tienne_Mentor,Étienne_Mentor,407
%C3%89tienne_Mourrut,Étienne_Mourrut,993
%C3%89tienne_Pinte,Étienne_Pinte,1977
%C3%89tienne_Schmit,Étienne_Schmit,1036
%C3%89tienne_Tardif_de_Pommeroux_de_Bordesoulle,Étienne_Tardif_de_Pommeroux_de_Bordesoulle,1492
%C3%89tienne_Tshisekedi,Étienne_Tshisekedi,16267
%C3%8Dngrid_Betancourt,Íngrid_Betancourt,100324
%C3%8Dtalo_Argentino_L%C3%BAder,Ítalo_Argentino_Lúder,3297
%C3%92scar_Ribas_Reig,Òscar_Ribas_Reig,3370
%C3%93lafur_J%C3%B3hannesson,Ólafur_Jóhannesson,12927
%C3%93lafur_Ragnar_Gr%C3%ADmsson,Ólafur_Ragnar_Grímsson,73599
%C3%93lafur_Thors,Ólafur_Thors,15616
%C3%93scar_Arias,Óscar_Arias,51148
%C3%93scar_Berger,Óscar_Berger,9229
%C3%93scar_Carmona,Óscar_Carmona,10123
%C3%93scar_Denis,Óscar_Denis,1628
%C3%93scar_Diego_Gestido,Óscar_Diego_Gestido,2513
%C3%93scar_Jorge,Óscar_Jorge,1074
%C3%93scar_Ornelas,Óscar_Ornelas,1153
%C3%93scar_P%C3%A9rez_Torres,Óscar_Pérez_Torres,1560
%C3%93scar_Pimentel_Gonz%C3%A1lez,Óscar_Pimentel_González,30
%C3%93scar_R._Benavides,Óscar_R._Benavides,5639
%C3%93scar_Zamora_Medinaceli,Óscar_Zamora_Medinaceli,1195
%C3%96d%C3%B6n_Beniczky,Ödön_Beniczky,2246
%C3%96d%C3%B6n_Mikecz,Ödön_Mikecz,1289
%C3%96gmundur_J%C3%B3nasson,Ögmundur_Jónasson,5757
%C3%96mer_%C4%B0zgi,Ömer_İzgi,206
%C3%96mer_Din%C3%A7er,Ömer_Dinçer,6364
%C3%96mer_L%C3%BCtfi_Yasan,Ömer_Lütfi_Yasan,855
%C3%96ssur_Skarph%C3%A9%C3%B0insson,Össur_Skarphéðinsson,12413
%C3%96sten_Und%C3%A9n,Östen_Undén,2589
%C3%96zcan_Mutlu,Özcan_Mutlu,1247
%C3%96zlem_Cekic,Özlem_Cekic,7342
%C3%98rnulf_Egge,Ørnulf_Egge,626
%C3%98ystein_Djupedal,Øystein_Djupedal,4068
%C3%98ystein_Hedstr%C3%B8m,Øystein_Hedstrøm,2222
%C3%98yvind_Bjorvatn,Øyvind_Bjorvatn,866
%C3%98yvind_H%C3%A5brekke,Øyvind_Håbrekke,2471
%C3%98yvind_Heian,Øyvind_Heian,1121
%C3%98yvind_Korsberg,Øyvind_Korsberg,2901
%C3%98yvind_Ruud,Øyvind_Ruud,31
%C3%98yvind_Sl%C3%A5ke,Øyvind_Slåke,898
%C3%9Clle_Rajasalu,Ülle_Rajasalu,1085
%C3%9E%C3%B3runn_Sveinbjarnard%C3%B3ttir,Þórunn_Sveinbjarnardóttir,3289
%C3%9Eorger%C3%B0ur_Katr%C3%ADn_Gunnarsd%C3%B3ttir,Þorgerður_Katrín_Gunnarsdóttir,3499
%C3%9Eorsteinn_P%C3%A1lsson,Þorsteinn_Pálsson,11508
%C4%8Aensu_Galea,Ċensu_Galea,2174
%C4%8Aensu_Tabone,Ċensu_Tabone,56056
%C4%8Cedomilj_Mijatovi%C4%87,Čedomilj_Mijatović,3631
%C4%8Cedomir_Anti%C4%87,Čedomir_Antić,7742
%C4%8Cedomir_Jovanovi%C4%87,Čedomir_Jovanović,35643
%C4%8Ceslovas_Jur%C5%A1%C4%97nas,Česlovas_Juršėnas,3829
%C4%90%E1%BB%97_M%C6%B0%E1%BB%9Di,Đỗ_Mười,4082
%C4%90inh_Xu%C3%A2n_Qu%E1%BA%A3ng,Đinh_Xuân_Quảng,408
%C4%90o%C3%A0n_Khu%C3%AA,Đoàn_Khuê,134
%C4%90or%C4%91e_Simi%C4%87,Đorđe_Simić,2419
%C4%90or%C4%91e_Vojnovi%C4%87,Đorđe_Vojnović,1538
%C4%90ur%C4%91a_Adle%C5%A1i%C4%8D,Đurđa_Adlešič,3378
%C4%90ur%C4%91e_Ninkovi%C4%87,Đurđe_Ninković,1578
%C4%90uro_Pucar,Đuro_Pucar,5978
%C4%A2irts_Valdis_Kristovskis,Ģirts_Valdis_Kristovskis,5125
%C4%B0brahim_Bilgen,İbrahim_Bilgen,3831
%C4%B0hsan_Eryavuz,İhsan_Eryavuz,812
%C4%B0rsen_K%C3%BC%C3%A7%C3%BCk,İrsen_Küçük,6483
%C4%B0smail_Cem,İsmail_Cem,1764
%C4%B0smet_%C4%B0n%C3%B6n%C3%BC,İsmet_İnönü,67491
%C4%B0smet_Sezgin,İsmet_Sezgin,229
%C4%B0smet_Y%C4%B1lmaz,İsmet_Yılmaz,8493
%C4%B0zzettin_%C3%87al%C4%B1%C5%9Flar,İzzettin_Çalışlar,2397
%C4%BDubom%C3%ADr_Galko,Ľubomír_Galko,1493
%C4%BDubom%C3%ADr_Jahn%C3%A1tek,Ľubomír_Jahnátek,184
%C4%BDudov%C3%ADt_%C5%A0t%C3%BAr,Ľudovít_Štúr,18759
%C4%BDudov%C3%ADt_Kan%C3%ADk,Ľudovít_Kaník,1569
%C5%8Ce_Taku,Ōe_Taku,1630
%C5%8Cishi_Masami,Ōishi_Masami,954
%C5%8Ckubo_Toshimichi,Ōkubo_Toshimichi,26251
%C5%8Ckuma_Shigenobu,Ōkuma_Shigenobu,21342
%C5%8Cmura_Masujir%C5%8D,Ōmura_Masujirō,12196
%C5%8Cura_Kanetake,Ōura_Kanetake,5227
%C5%9E%C3%BCkr%C3%BC_Naili_G%C3%B6kberk,Şükrü_Naili_Gökberk,1740
%C5%9E%C3%BCkr%C3%BC_Saraco%C4%9Flu,Şükrü_Saracoğlu,19416
%C5%9E%C3%BCkr%C3%BC_Sina_G%C3%BCrel,Şükrü_Sina_Gürel,5306
%C5%9Eafak_Pavey,Şafak_Pavey,2717
%C5%9Eefik_Avni_%C3%96z%C3%BCdo%C4%9Fru,Şefik_Avni_Özüdoğru,1355
%C5%9Eemsettin_G%C3%BCnaltay,Şemsettin_Günaltay,11290
%C5%9Eevket_S%C3%BCreyya_Aydemir,Şevket_Süreyya_Aydemir,4421
%C5%A0ime_%C4%90odan,Šime_Đodan,2240
%C5%A0tefan_Harabin,Štefan_Harabin,3821
%C5%A0tefan_Osusk%C3%BD,Štefan_Osuský,1895
%C5%A0tefan_Tiso,Štefan_Tiso,3191
%C5%BDaneta_Jaunzeme-Grende,Žaneta_Jaunzeme-Grende,2402
%C5%BDarko_Domljan,Žarko_Domljan,1946
%C5%BDarko_Kora%C4%87,Žarko_Korać,5339
%C5%BDarko_Obradovi%C4%87,Žarko_Obradović,5491
%C5%BDeljka_Antunovi%C4%87,Željka_Antunović,4888
%C5%BDeljko_%C5%A0turanovi%C4%87,Željko_Šturanović,3288
%C5%BDeljko_Jovanovi%C4%87,Željko_Jovanović,5562
%C5%BDeljko_Kerum,Željko_Kerum,9926
%C5%BDeljko_Kom%C5%A1i%C4%87,Željko_Komšić,22786
%C5%BDeljko_Reiner,Željko_Reiner,55
%C5%BDivadin_Jovanovi%C4%87,Živadin_Jovanović,1885
%C5%BDivko_Budimir,Živko_Budimir,9925
%C5%BDivko_Radi%C5%A1i%C4%87,Živko_Radišić,6432
%C5%BDivko_Topalovi%C4%87,Živko_Topalović,3186
%C8%98tefan_Andrei,Ștefan_Andrei,90
%C8%98tefan_Ciobanu,Ștefan_Ciobanu,103
%CA%BBAisake_Eke,ʻAisake_Eke,649
%CA%BBIsileli_Pulu,ʻIsileli_Pulu,1080
A%C3%A9cio_Neves,Aécio_Neves,7296
A%C3%AFchatou_Mindaoudou,Aïchatou_Mindaoudou,1463
A%C4%87if_Had%C5%BEiahmetovi%C4%87,Aćif_Hadžiahmetović,2070
A.R._Jamali,A.R._Jamali,495
A._A._Rahim,A._A._Rahim,1258
A._Amirthalingam,A._Amirthalingam,4477
A._B._A._Ghani_Khan_Choudhury,A._B._A._Ghani_Khan_Choudhury,7084
A._B._Franklin,A._B._Franklin,79
A._B._M._Mohiuddin_Chowdhury,A._B._M._Mohiuddin_Chowdhury,1992
A._B._Shetty,A._B._Shetty,3497
A._Bleecker_Banks,A._Bleecker_Banks,696
A._C._Clemons,A._C._Clemons,1722
A._Canagaratnam,A._Canagaratnam,1
A._Chinnasami,A._Chinnasami,529
A._Coomaraswamy,A._Coomaraswamy,1
A._D._Patel,A._D._Patel,3805
A._Edison_Stairs,A._Edison_Stairs,1904
A._F._Golam_Osmani,A._F._Golam_Osmani,1193
A._F._M._Ahsanuddin_Chowdhury,A._F._M._Ahsanuddin_Chowdhury,2913
A._G._Crowe,A._G._Crowe,3075
A._G._S._Ram_Babu,A._G._S._Ram_Babu,1368
A._Ganesha_Murthi,A._Ganesha_Murthi,691
A._H._M._Fowzie,A._H._M._Fowzie,4726
A._J._John,A._J._John,236
A._J._McNamara,A._J._McNamara,1893
A._Joseph_DeNucci,A._Joseph_DeNucci,2964
A._K._Antony,A._K._Antony,145312
A._K._Fazlul_Huq,A._K._Fazlul_Huq,27093
A._K._Gopalan,A._K._Gopalan,27491
A._K._Khandker,A._K._Khandker,3384
A._L._Abdul_Majeed,A._L._Abdul_Majeed,1282
A._L._M._Athaullah,A._L._M._Athaullah,3580
A._L._Rowse,A._L._Rowse,17909
A._L._Zissu,A._L._Zissu,49
A._M._Azahari,A._M._Azahari,4126
A._M._M._Naushad,A._M._M._Naushad,1016
A._M._Paraman,A._M._Paraman,1
A._N._R._Robinson,A._N._R._Robinson,24802
A._Nesamony,A._Nesamony,3935
A._P._Abdullakutty,A._P._Abdullakutty,3380
A._P._Herbert,A._P._Herbert,17788
A._P._J._Abdul_Kalam,A._P._J._Abdul_Kalam,1686559
A._P._Jayasuriya,A._P._Jayasuriya,640
A._P._Patro,A._P._Patro,2551
A._P._Tugwell,A._P._Tugwell,774
A._Philip_Randolph,A._Philip_Randolph,173778
A._Q._M._Badruddoza_Chowdhury,A._Q._M._Badruddoza_Chowdhury,8063
A._R._Antulay,A._R._Antulay,475
A._R._Colquhoun,A._R._Colquhoun,1329
A._R._Menon,A._R._Menon,215
A._Raja,A._Raja,105208
A._S._Albery,A._S._Albery,776
A._Sampath,A._Sampath,1196
A._Samraj,A._Samraj,407
A._Subbarayalu_Reddiar,A._Subbarayalu_Reddiar,6151
A._T._M._Abdul_Mateen,A._T._M._Abdul_Mateen,2442
A._Tamilarasi,A._Tamilarasi,1396
A._V._Aryan,A._V._Aryan,2
A._Vaikuntam,A._Vaikuntam,339
A._Vinayagamoorthy,A._Vinayagamoorthy,1729
A._W._Norblad,A._W._Norblad,3470
A._Walter_Norblad,A._Walter_Norblad,3878
A._Y._Arulanandasamy_Nadar,A._Y._Arulanandasamy_Nadar,258
A._Y._S._Parisutha_Nadar,A._Y._S._Parisutha_Nadar,1211
Aad_Kosto,Aad_Kosto,1454
Aadesh_Bandekar,Aadesh_Bandekar,1649
Aage_William_S%C3%B8gaard,Aage_William_Søgaard,692
Aake_Anker_Ording,Aake_Anker_Ording,857
Aamer_Sohail,Aamer_Sohail,30191
Aamir_Hayat_Khan_Rokhri,Aamir_Hayat_Khan_Rokhri,2378
Aamir_J._Sheikh,Aamir_J._Sheikh,1683
Aarne_Sihvo,Aarne_Sihvo,1669
Aarno_Yrj%C3%B6-Koskinen,Aarno_Yrjö-Koskinen,1823
Aaron_A._Sargent,Aaron_A._Sargent,8092
Aaron_Dixon,Aaron_Dixon,8245
Aaron_F._Perry,Aaron_F._Perry,2131
Aaron_Farrugia,Aaron_Farrugia,2413
Aaron_Gadama,Aaron_Gadama,210
Aaron_Mike_Oquaye,Aaron_Mike_Oquaye,3124
Aaron_Motsoaledi,Aaron_Motsoaledi,9151
Aaron_Pe%C3%B1a,Aaron_Peña,5490
Aaron_Peskin,Aaron_Peskin,6249
Aaron_Porter,Aaron_Porter,13114
Aaron_Sangala,Aaron_Sangala,1170
Aaron_Schock,Aaron_Schock,145049
Aaron_Soltz,Aaron_Soltz,3734
Aarre_Simonen,Aarre_Simonen,65
Aase_Bjerkholt,Aase_Bjerkholt,2970
Aase_Mol%C3%B8kken,Aase_Moløkken,463
Aaslaug_Aasland,Aaslaug_Aasland,1233
Aasmund_Frisak,Aasmund_Frisak,569
Aasmund_Halvorsen_Vinje,Aasmund_Halvorsen_Vinje,717
Ab_Harrewijn,Ab_Harrewijn,966
Ab_Klink,Ab_Klink,4205
Abadula_Gemeda,Abadula_Gemeda,614
Abang_Haji_Openg,Abang_Haji_Openg,2976
Abang_Muhammad_Salahuddin,Abang_Muhammad_Salahuddin,9071
Abani_Mukherji,Abani_Mukherji,5516
Abas_Ermenji,Abas_Ermenji,1870
Abass_Bundu,Abass_Bundu,4077
Abatai,Abatai,3088
Abay_Tsehaye,Abay_Tsehaye,5454
Abaz_Kupi,Abaz_Kupi,6567
Abb%C3%A9_Pierre,Abbé_Pierre,37911
Abbas-Ali_Amid_Zanjani,Abbas-Ali_Amid_Zanjani,3504
Abbas_Amir-Entezam,Abbas_Amir-Entezam,4400
Abbas_El_Fassi,Abbas_El_Fassi,15378
Abbas_Gharabaghi,Abbas_Gharabaghi,4072
Abbas_Gueye,Abbas_Gueye,717
Abbas_Zakour,Abbas_Zakour,1805
Abbott_Lawrence,Abbott_Lawrence,8424
Abd%C3%BClhalik_Renda,Abdülhalik_Renda,3860
Abd%C3%BClkadir_Aksu,Abdülkadir_Aksu,4705
Abd%C3%BCllatif_%C5%9Eener,Abdüllatif_Şener,4157
Abd%C3%BClmelik_F%C4%B1rat,Abdülmelik_Fırat,24
Abd_Dhiyab_al-Ajili,Abd_Dhiyab_al-Ajili,1214
Abd_Rabbuh_Mansur_Hadi,Abd_Rabbuh_Mansur_Hadi,9659
Abd_al-Halim_Abu_Ghazala,Abd_al-Halim_Abu_Ghazala,7793
Abd_al-Karim_al-Jundi,Abd_al-Karim_al-Jundi,1865
Abd_al-Khaliq_al-Samarra%27i,Abd_al-Khaliq_al-Samarra'i,1180
Abd_al-Nasir_al-Janabi,Abd_al-Nasir_al-Janabi,1264
Abd_al-Qadir_Qaddura,Abd_al-Qadir_Qaddura,2225
Abd_al-Rahman_Shahbandar,Abd_al-Rahman_Shahbandar,3619
Abd_al-Rahman_al-Bazzaz,Abd_al-Rahman_al-Bazzaz,46
Abd_al-Rahman_al-Mahdi,Abd_al-Rahman_al-Mahdi,7001
Abd_al-Razzaq_al-Dandashi,Abd_al-Razzaq_al-Dandashi,35
Abd_ar-Razzaq_an-Naif,Abd_ar-Razzaq_an-Naif,5384
Abd_el-Aziz_el-Zoubi,Abd_el-Aziz_el-Zoubi,2411
Abd_el-Krim,Abd_el-Krim,1430
Abdal%C3%A1_Bucaram,Abdalá_Bucaram,22761
Abdal%C3%A1_Bucaram%2C_Jr.,"Abdalá_Bucaram,_Jr.",20
Abdallah_Isaaq_Deerow,Abdallah_Isaaq_Deerow,2248
Abdallah_Khalil,Abdallah_Khalil,3759
Abdel_Aziz_al-Rantisi,Abdel_Aziz_al-Rantisi,118
Abdel_Hakim_Amer,Abdel_Hakim_Amer,25075
Abdel_Hamid_al-Sarraj,Abdel_Hamid_al-Sarraj,3944
Abdel_Khaliq_Mahjub,Abdel_Khaliq_Mahjub,2592
Abdel_Latif_Boghdadi_%28politician%29,Abdel_Latif_Boghdadi_(politician),85
Abdel_Moneim_Aboul_Fotouh,Abdel_Moneim_Aboul_Fotouh,78841
Abdel_Rahman_Swar_al-Dahab,Abdel_Rahman_Swar_al-Dahab,9459
Abdeladim_El_Guerrouj,Abdeladim_El_Guerrouj,992
Abdelaziz_Belkhadem,Abdelaziz_Belkhadem,7654
Abdelaziz_Ben_Dhia,Abdelaziz_Ben_Dhia,2185
Abdelaziz_Bouteflika,Abdelaziz_Bouteflika,117702
Abdelaziz_al-Hilu,Abdelaziz_al-Hilu,3159
Abdelhafid_Boussouf,Abdelhafid_Boussouf,2793
Abdelhakim_Belhadj,Abdelhakim_Belhadj,33311
Abdelilah_Benkirane,Abdelilah_Benkirane,21283
Abdelkader_Aamara,Abdelkader_Aamara,2073
Abdelkader_Taleb_Omar,Abdelkader_Taleb_Omar,3512
Abdelkarim_Harouni,Abdelkarim_Harouni,650
Abdelkarim_Zbidi,Abdelkarim_Zbidi,1069
Abdelkebir_Zahoud,Abdelkebir_Zahoud,387
Abdelkrim_al-Khatib,Abdelkrim_al-Khatib,49
Abdellah_Baha,Abdellah_Baha,925
Abdellatif_Abid,Abdellatif_Abid,1169
Abdellatif_Loudiyi,Abdellatif_Loudiyi,1299
Abdellatif_Maazouz,Abdellatif_Maazouz,1200
Abdellatif_Mekki,Abdellatif_Mekki,634
Abdelmajid_Saleh,Abdelmajid_Saleh,1026
Abdelmalek_Sellal,Abdelmalek_Sellal,6396
Abdelouahed_Souhail,Abdelouahed_Souhail,722
Abdelwahed_Radi,Abdelwahed_Radi,1491
Abdennour_Abrous,Abdennour_Abrous,1472
Abderrachid_Boukerzaza,Abderrachid_Boukerzaza,804
Abderrahmane_Far%C3%A8s,Abderrahmane_Farès,5359
Abderrahmane_Sbai,Abderrahmane_Sbai,490
Abderrahmane_Youssoufi,Abderrahmane_Youssoufi,5433
Abderraouf_Ayadi,Abderraouf_Ayadi,3338
Abdeslam_Ahizoune,Abdeslam_Ahizoune,2432
Abdeslam_Al_Mesbahi,Abdeslam_Al_Mesbahi,408
Abdessadek_Rabiaa,Abdessadek_Rabiaa,478
Abdessamad_Qaiouh,Abdessamad_Qaiouh,746
Abdi_Toptani,Abdi_Toptani,2456
Abdiqasim_Salad_Hassan,Abdiqasim_Salad_Hassan,16448
Abdirahman_Ahmed,Abdirahman_Ahmed,2531
Abdirahman_Ahmed_Ali_Tuur,Abdirahman_Ahmed_Ali_Tuur,5904
Abdirahman_Farole,Abdirahman_Farole,12148
Abdirahman_Jama_Barre,Abdirahman_Jama_Barre,1892
Abdirahman_Mohamed_Abdullahi,Abdirahman_Mohamed_Abdullahi,2936
Abdirahman_Mohamud_Haji_Hassan,Abdirahman_Mohamud_Haji_Hassan,1508
Abdirahman_Saylici,Abdirahman_Saylici,4604
Abdirizak_Haji_Hussein,Abdirizak_Haji_Hussein,5034
Abdisamad_Ali_Shire,Abdisamad_Ali_Shire,2101
Abdiweli_Mohamed_Ali,Abdiweli_Mohamed_Ali,49281
Abdo_Hussameddin,Abdo_Hussameddin,4485
Abdol_Hossein_Sardari,Abdol_Hossein_Sardari,13508
Abdolali_Bazargan,Abdolali_Bazargan,2871
Abdolhossein_Hazhir,Abdolhossein_Hazhir,3322
Abdollah_Javadi-Amoli,Abdollah_Javadi-Amoli,9642
Abdollah_Ramezanzadeh,Abdollah_Ramezanzadeh,2712
Abdolreza_Mesri,Abdolreza_Mesri,1239
Abdolvahed_Mousavi_Lari,Abdolvahed_Mousavi_Lari,2143
Abdool_Razack_Mohamed,Abdool_Razack_Mohamed,3794
Abdou_Diouf,Abdou_Diouf,34197
Abdou_Labo,Abdou_Labo,1117
Abdou_Latif_Gu%C3%A8ye,Abdou_Latif_Guèye,881
Abdoulaye_Bald%C3%A9_%28politician%29,Abdoulaye_Baldé_(politician),25
Abdoulaye_Bathily,Abdoulaye_Bathily,2857
Abdoulaye_Hamani_Diori,Abdoulaye_Hamani_Diori,1525
Abdoulaye_S%C3%A9kou_Sow,Abdoulaye_Sékou_Sow,1502
Abdoulaye_Wade,Abdoulaye_Wade,87951
Abdu_Dawakin_Tofa,Abdu_Dawakin_Tofa,2078
Abdul%27ahat_Abdulrixit,Abdul'ahat_Abdulrixit,3897
Abdul%27aziz_Abubakar_Yari,Abdul'aziz_Abubakar_Yari,4720
Abdul-Aziz_bin_Muhammad,Abdul-Aziz_bin_Muhammad,4405
Abdul-Halim_Sadulayev,Abdul-Halim_Sadulayev,17407
Abdul-Karim_Mousavi_Ardebili,Abdul-Karim_Mousavi_Ardebili,6023
Abdul-Rashid_Pelpuo,Abdul-Rashid_Pelpuo,2847
AbdulWahab_Raweh,AbdulWahab_Raweh,818
Abdul_Ahad_Karzai,Abdul_Ahad_Karzai,4587
Abdul_Akbar_Khan,Abdul_Akbar_Khan,34
Abdul_Ali_Mazari,Abdul_Ali_Mazari,21963
