from,to
213546,771979
213546,179746
213546,870765
213546,431888
213569,817136
213569,593403
213590,300396
213590,216407
213663,749482
213663,253157
213663,1059392
213663,1005262
213663,413901
213663,1131461
213663,875887
213663,1033265
213663,613749
213663,546151
213663,193419
213663,675513
213663,768987
213663,386605
213767,670339
213794,499967
213803,430384
213886,916996
213959,1141560
213980,370023
214042,482995
214042,587687
214065,1048496
214065,508640
214065,248017
214065,522185
214065,1124346
214065,122853
214065,863307
214094,399461
214105,982416
214111,155861
21416,777553
21416,46923
21416,502238
21416,282481
21416,1021543
21416,509793
21416,313323
214173,607560
214189,1129708
214273,779220
214273,554382
214273,1058559
214357,52171
214357,90722
214426,605516
214426,961149
214426,492448
214618,677142
214618,362021
21465,789730
214655,837894
214655,84142
214675,129697
214694,39336
214694,195992
214714,594303
214714,242813
214715,380353
214715,238181
214783,778677
214783,1053289
214783,504309
214783,70791
214783,138387
214783,910760
214801,1084515
214801,227972
214801,893068
214801,1131607
214801,919967
214840,673723
214853,334720
214894,957056
214894,128122
214894,1142768
214894,948898
214894,685545
214894,603785
214953,1136077
214953,248170
214953,252652
214953,610472
214998,115323
214998,776840
214998,734157
214998,576575
215005,694801
215015,450905
215023,762374
215033,494412
215113,462434
215195,185546
215330,1077568
215379,928639
215381,494412
215410,1108515
215410,689251
215410,1050868
215426,1118769
215546,448313
215546,946975
215546,642205
215546,42645
215653,257336
215653,399292
215653,324095
215653,483237
215653,920612
215653,224973
215653,994621
215653,381502
215653,889010
215671,225233
215671,215671
21568,1095233
21568,339728
21568,849883
21568,952239
21568,536263
216047,225295
216099,453252
216117,120295
216120,282877
216134,385059
216134,824598
216134,763932
216134,730928
216134,878788
216134,195811
216134,350923
216163,1115765
216163,1071514
216193,962042
216223,157504
216223,36337
216223,841016
216223,792590
216223,771352
216223,43636
216223,517758
216223,653610
216223,33728
216223,493782
216223,688578
216223,685313
216223,239083
216223,593574
216223,387882
216223,89540
216276,692854
216297,954460
216297,721174
216297,1165523
216297,832824
216297,76700
216297,318413
216297,604828
216297,216297
216297,926394
216297,433661
216297,290017
216297,1016615
216297,101711
216297,828996
216297,528177
216316,1106632
216316,399962
216316,909147
216344,158929
21637,1009327
216407,226250
216407,629950
216407,481708
216407,1145476
216407,372424
216407,1073209
216407,786492
216407,300396
216407,661352
216407,478353
216425,656918
216425,914407
216425,376483
216425,825985
216433,624221
216433,339638
216433,551499
216491,675196
216491,249259
216491,149052
216491,47185
21650,248247
21650,331386
21650,188630
21650,792762
216524,529648
216650,282414
216650,186473
216691,363291
216691,290017
216691,848909
216691,1161613
216691,1081159
216691,771352
216803,1154328
216803,1153456
21685,502514
21685,20039
21685,776732
21685,76793
21685,814657
216854,845935
216886,460243
216886,1086046
216886,337749
216886,591191
216886,256876
216886,598843
216886,527461
216886,376972
216886,7142
216886,338407
216907,408339
216907,385059
216907,586611
217009,61843
217066,355420
217158,874673
217158,1105470
217312,1130903
217398,897168
217443,983534
217558,193419
217593,1107964
217656,949974
217759,544170
217783,479851
217783,33605
217880,632541
217880,1053588
217880,745790
217880,37907
217937,243117
218044,536942
218075,746315
218075,634355
21812,777496
21812,59467
21812,984429
21812,78908
218182,206310
218182,554382
218182,812341
218182,558404
218207,192536
218207,606255
218334,1096036
218334,369938
218551,1013688
218551,386402
218551,478031
218551,1118769
218551,623609
218551,600191
218551,69859
218551,1067225
218551,578474
218551,263335
218584,668368
218595,432457
218620,410917
218629,997755
218629,137323
218801,451484
218829,784141
21886,427997
21886,260971
21886,924506
21886,207552
21886,78426
21886,956474
218967,762374
219092,800930
219152,742120
219152,852242
219152,489681
219152,1110247
219152,174567
219236,603785
219236,361614
219272,171936
219272,699982
219272,1079776
219272,540690
219351,116500
219351,51234
219351,968898
219402,87598
219402,631807
219402,108413
219402,1069760
219402,968306
219402,1016305
219402,6425
219402,449173
219402,206876
219402,1068894
219402,878665
219404,792590
219404,642205
219404,30767
219404,439191
219404,168402
219404,742606
219404,801013
219412,217398
219412,94584
21946,828798
219473,236236
219507,533933
219568,890222
219568,1143926
219568,229178
219568,1027050
219568,913942
219568,865900
219568,268914
219568,908417
219599,243054
219599,801013
219599,490610
219599,321824
219669,558946
21971,733006
219725,347016
219725,975890
219905,97113
219905,522354
220042,519409
220042,248061
220059,485186
220155,42645
220155,699706
220155,516767
220155,1138804
220155,619290
220155,322804
220155,1103455
220179,558928
22019,984393
22019,290017
22019,997700
22019,386827
22019,714368
22019,167198
22019,329372
22019,773668
22023,285462
220235,324608
220235,1014760
220239,640765
220239,1010526
220239,64531
220239,505507
220239,948898
220239,1021475
220239,114791
220239,274989
220239,277216
220239,756676
220239,60154
220239,786094
220239,923007
220239,878090
220239,589131
220239,578841
220239,48599
220239,824685
220239,1010090
220239,957056
220239,942412
220239,794080
220239,628654
220239,473964
220239,287953
220381,1070248
220390,886073
22043,710482
22043,489021
220490,437949
220490,63047
220490,273947
220530,1080006
220530,747841
220530,813888
220642,559943
220642,519270
220677,282414
220677,755371
220677,186473
220817,655663
220831,932877
220831,798878
220831,58737
220831,667900
220831,563388
220831,131424
220831,299660
220831,27271
220831,649104
220831,741424
220831,901643
220902,875022
220970,840148
220970,168402
220970,1062178
221021,996219
221021,244533
221021,1040038
221021,22107
221021,560566
221021,390210
221021,402129
221021,382996
221021,1056172
221021,800585
221021,577982
221021,358912
221021,958697
221021,104608
221021,1112044
221021,1099189
221021,852742
221021,222972
221021,656343
221021,386402
221021,168402
22104,86736
22107,748696
22107,221021
22107,390210
22107,1042380
22107,1046977
22107,800585
22107,857956
22107,200935
22107,717008
22107,358912
221080,479851
221080,1134946
221080,296553
221080,792590
221080,946693
221080,554153
221080,843335
221080,771352
221080,152478
221080,475893
221080,120227
221148,357737
221148,750187
221148,9696
221278,897873
221321,903347
221321,204645
221321,672378
221321,273472
221321,597561
221640,186911
221640,848909
221640,859940
221724,172357
221724,1079730
221724,727170
221724,1094217
221724,511377
221724,1072492
221724,229690
221724,718634
221724,1145738
221724,875887
221724,956584
221724,428196
221724,386059
221724,442567
221724,485074
221759,33605
221759,290662
221759,591191
221759,1085470
221759,370139
221759,668368
221774,131592
222160,840020
222327,131053
22234,12765
22234,694606
22234,375320
22234,719324
22234,413046
22234,705260
222486,13281
222486,82497
222486,527729
222486,29460
222486,272897
222486,95099
222486,81474
222486,328515
222486,339892
222486,904691
222486,639071
222486,369718
222486,1056719
222500,465281
222500,32708
222500,1051264
222620,994962
222620,1009663
222620,1005176
222620,964343
222620,222620
222620,19984
222620,391900
222620,58825
222620,105528
222620,735514
222620,474702
222620,84315
222620,810141
222620,465316
222620,301363
222620,495341
222620,259042
222620,528177
222620,742053
222620,1125612
222620,986798
222620,427919
222620,977933
222620,695422
222620,1085535
222652,1002482
222691,421871
222699,367495
222699,59498
222783,1118769
222783,467526
222814,1042069
222814,248912
222814,880963
222814,772795
222814,1102943
222814,662179
222814,394620
222814,1138445
222908,94584
222908,276770
222908,969817
222972,191757
222972,1086501
222972,1112044
222972,764832
222972,1017366
222972,51468
222972,404228
222972,710200
222972,555335
222972,386870
222972,1146131
222972,393977
222972,243054
222972,801013
222972,386402
222972,671272
222972,642205
22300,477425
223044,426081
223073,988343
223161,349984
223161,631906
223162,1106891
223226,997700
223248,186642
223248,1013708
223248,302554
223261,72536
223264,549259
223264,338575
223264,853651
223264,70827
223264,620674
223264,847352
223264,77069
223293,522630
223295,479851
223295,744107
223400,651361
223484,603820
223613,430840
223613,479851
223613,125618
223613,223613
223633,704391
223718,848909
223718,868059
223718,223718
223780,249980
223798,482995
22381,731013
22381,278806
22381,772795
22381,376483
22381,56973
22381,782073
22381,583738
22381,306253
22385,121148
22385,1161302
223864,1131607
223864,981778
223864,919967
223864,291614
223935,620897
223976,32674
223976,1092786
223979,864042
223979,433139
223979,988102
223979,1071990
223979,903795
223996,711195
223996,363039
223996,856897
223996,530639
224143,1066078
224147,731138
224147,1149283
224178,308882
224221,938057
224225,803946
224225,204645
224225,554382
224239,519270
224280,477901
224376,180480
224376,677142
22438,425957
224388,1031538
224398,40968
224398,842282
224398,1112044
224398,386402
224447,117201
224447,772795
224447,56973
224472,715950
224472,521045
224523,114090
224523,559943
224523,162580
224526,779477
224526,958451
224526,582463
224526,1039840
224526,8812
224526,268914
224526,168402
224526,905646
224526,342786
224526,1133682
224526,657376
224526,283575
224526,375220
224526,885102
224526,169959
224526,958697
224526,953579
224532,105720
224533,204645
224533,114090
224533,1095560
224626,179648
224660,1107075
224702,937124
224702,910760
224702,38490
224702,782549
224702,504309
224719,240350
224752,529253
224765,1114375
224765,409143
224765,140430
224819,763934
224819,37107
224819,224819
224886,1027791
224886,1032729
224886,42283
224886,515689
224896,59627
224896,605588
224896,859940
224896,683124
224935,1056230
224935,344657
224935,524262
224973,856824
224973,586229
224973,800619
224973,257336
224973,1067369
224973,503386
224973,787432
224973,920612
224973,46545
224973,554382
225016,600179
225016,386870
225016,386827
225058,140854
225107,628651
225107,729112
225107,571550
225117,1025364
225117,9696
225117,159049
225117,67970
225121,572147
225121,1038684
225121,425237
225121,225121
225121,304561
225136,197813
225136,116577
225136,559943
225136,88405
225136,843335
225136,945575
225136,848909
225136,549182
225136,1034375
225136,302051
225233,215671
225233,225233
225405,1076418
225459,744914
225459,166799
225459,660658
22548,1000797
22548,824974
225526,1150361
225663,223264
225663,255189
225663,498258
225679,609217
225679,320401
225679,563884
225679,63047
225679,1050159
225679,273947
225679,225679
225679,437949
22569,649555
225700,168402
225705,1009969
225705,225705
225776,738370
225791,37907
225791,527971
225791,547291
225791,745790
225791,630185
225791,494468
225791,648311
225978,561582
225978,488194
226018,194928
226018,471271
226054,488194
226072,569336
226072,1068318
226072,228757
226117,249344
226117,851276
226117,336353
226117,485161
226146,553728
226146,1029416
226230,1033006
226250,300396
226250,604828
226250,257890
226250,517979
226250,1066481
226250,387190
226250,81474
226284,1033388
226284,1093682
226284,413713
226294,62420
226294,458523
226294,1011854
226294,657376
226294,845614
226294,97229
226294,168402
226294,733771
226320,717226
226320,488194
226322,1139598
226409,485598
226409,570426
226462,501560
226462,668368
226462,68311
226462,297954
226462,459174
226462,385439
226462,1073209
226462,187925
226462,685545
226477,293472
226557,559949
226557,688275
226557,81474
226611,914965
226611,1000371
226611,671272
226658,1085201
226702,542997
226702,696820
226702,180097
22681,185920
226812,226812
226812,338980
226812,243793
226812,155017
226812,596000
226812,786177
226812,322266
226820,667036
226887,114281
226887,829822
226887,497290
226975,197750
226975,902082
227104,882866
227136,855030
22717,30173
227210,884916
227210,867607
227270,357153
227315,773799
227315,898618
227315,313249
227315,646059
227315,529543
227315,178816
227364,1077318
227375,312817
227434,651613
227434,604828
227434,1149283
227434,220902
22744,630907
22744,1064087
22744,677957
227521,1064087
227521,1033006
227521,1063050
227521,689389
227521,537409
227628,87844
227628,1051270
227628,857739
227628,277673
227781,574392
227821,399262
227821,359603
227821,812341
227821,65670
227821,947259
227821,1149506
227821,1000371
227833,975890
227833,124590
227833,847352
227833,1039856
227833,658012
227833,136573
22784,640431
227887,94816
227887,386827
227887,290017
227887,1042381
227887,301173
227914,859239
227965,453340
227972,1162339
227972,312393
227972,628248
227972,1131607
227972,919967
227972,214801
228039,1107357
228041,2765
228041,1046598
228041,677960
228080,806800
228080,941394
228142,524858
228154,98297
228154,649164
228154,378522
228255,546415
228255,1129195
228272,1126364
228272,413397
228272,963944
228381,1004750
228381,841071
22839,1134946
22839,255014
228416,854092
228416,394620
228416,211464
228416,948883
228416,706586
228416,1139344
228416,183574
228421,992826
22845,847947
22845,879690
22845,79094
22845,132168
22845,803946
22845,928639
22845,683124
22845,19573
22845,204645
22845,589649
22845,843335
22845,658291
228586,456509
228586,18757
228596,232345
228642,133277
228642,467205
228665,497636
228676,430241
228676,282410
228676,943699
228676,674018
228676,1067647
228676,382996
228676,563388
228676,23705
228676,337771
228676,805876
228676,143435
228676,456436
228676,804686
228676,72265
228676,199094
228676,1056294
228676,734152
228676,619282
228676,291857
228676,1033261
228676,744551
228676,104608
228676,359892
228676,708929
228676,210330
228676,1057259
228676,168402
228676,824803
228676,386402
228676,94971
228676,990163
228676,323382
228757,226072
228757,175429
228757,570011
228757,110525
228757,106566
228757,636255
228757,503290
228757,234399
228757,1068318
228972,778288
228972,813389
228972,596940
228972,991799
228972,554087
228972,596758
22900,10143
229027,488194
229027,654233
229076,447988
229089,306031
229089,114983
229089,168402
229089,582463
229174,13780
229174,386162
229174,657355
229174,397172
229174,352166
229174,431885
229174,563841
229174,669176
229178,785939
229178,219568
229178,908417
229178,294226
229220,781773
229220,547869
229229,520281
229229,869454
22929,721174
22929,1089707
229310,96375
229310,125337
229567,1152554
229567,779220
229567,1134621
229567,1155750
229567,498212
229581,443354
2296,284115
229643,930268
229690,1094217
229690,386059
229690,987768
229690,96727
229690,718634
229690,875887
229690,243781
229690,221724
229690,704801
229690,485074
229690,255955
229690,1041325
229690,768987
229690,1005262
229690,989492
229696,517553
229704,883872
229704,588813
229709,900012
229709,612393
229748,736011
229780,264341
229780,1115460
22979,680339
229826,651613
229826,1149283
229826,1016615
2299,481976
229922,133249
229974,229974
230006,976788
230006,772795
230033,162580
230033,643194
230038,257890
230043,37907
230043,527971
230043,792590
230043,852595
230043,745790
230043,1115765
230057,568729
230202,230202
230202,715976
230202,1210
230202,290017
230202,168402
230202,679966
230202,725953
230202,554382
230202,1062222
230202,771352
230202,357946
230202,130966
230202,649994
230202,358819
230253,1157103
230253,266194
230253,173529
230253,66946
230253,548389
230295,497552
230347,310311
230347,334100
230347,13751
230347,464565
230347,501005
230347,64442
230347,676028
230430,247137
230430,667274
230430,1147569
230430,903317
230430,323992
230430,973453
230524,816452
230606,721580
230606,1062468
230890,1080635
230890,828016
230967,274989
231007,593541
231020,176027
231020,258856
231020,898828
231020,421005
231020,67007
231157,309549
231157,863044
231157,975890
231157,174567
231157,489681
231157,498258
231157,305257
231157,211965
231157,175501
231157,276770
231157,146221
231157,658012
231157,378060
231157,803079
231157,425038
231157,168402
231157,319927
231283,245622
231283,687877
231325,146299
231325,381985
231325,998221
231364,168402
231364,953579
231405,231405
231405,785201
231405,879154
231490,383743
231490,13751
231490,1062222
231536,604828
23156,734157
23156,373438
231635,461195
231635,310572
231635,688821
231635,1049909
231746,166882
231802,460740
231816,1069968
231816,451798
231838,70599
231838,1070309
231846,1099533
23187,525969
231874,596578
231874,600712
23188,518429
23188,513929
23188,470960
23188,684865
23188,376483
23188,462477
23188,845354
23188,71567
23188,550982
231888,1026592
231888,672378
231888,563013
231895,501095
232088,611921
232088,558867
232088,370139
232088,673801
232088,805454
232088,265327
232088,189823
232088,232892
232088,1097249
232093,53138
232128,21416
232132,581794
232132,476641
232132,1018105
232132,1017256
232132,685545
232132,310392
232132,1162755
232132,17664
232132,1046598
232132,668368
232138,523396
232224,863773
232345,547720
232345,693448
232345,204249
232345,229089
232345,1126309
232345,918846
232345,228596
232345,168402
232345,232345
232393,909147
232393,16816
232393,739071
232481,1056722
232481,882253
232511,1149283
232511,836318
232511,528177
232511,407096
232511,75248
232630,280959
232630,738851
232630,89022
232630,397650
232630,204645
232630,135230
232645,1133106
232645,678338
232750,242809
232750,123601
232785,186642
232785,29460
232785,95099
232785,360229
232792,604828
232792,319256
232792,69598
232865,1086501
232865,987136
232865,970474
232921,782337
23298,37907
23298,341040
23298,1115765
23298,119553
23298,988002
23298,1097443
233195,36337
233195,446545
233195,205007
233229,27781
233233,792590
233288,1073209
233288,585993
233288,815697
233288,42645
233288,596578
233422,94272
233515,874745
233515,1042359
233515,907499
233515,207552
233515,213546
233515,353231
233515,239583
233515,312564
233515,477272
233515,626197
233515,37096
233515,914594
233515,843335
233515,380016
233515,48062
233515,739894
233515,750464
233515,431888
233515,90417
233515,408102
233515,349307
233515,324367
233515,942007
233515,655672
233515,8850
233515,956931
233515,953119
233515,1118773
233515,410524
233515,661958
233515,167415
233515,627406
233515,198023
233515,75163
233515,1151665
233515,987314
233515,559816
233515,428526
233515,450476
233515,930066
23353,256201
233564,826230
233637,577452
233683,695411
233683,959030
233683,21650
233683,29494
233710,843335
233807,181196
233826,352034
233831,558928
233831,562177
233831,1089583
234067,234067
234111,95099
234111,338645
234111,328515
234111,722251
234137,694232
234137,1164050
234137,1076418
234137,1038331
234291,58537
234291,1092786
234291,255032
234397,1012517
234399,570011
234399,636255
234399,310147
234399,1023131
234399,898684
234399,193764
234399,228757
234409,201322
234409,297954
234409,685545
234411,486763
234472,852556
234547,781773
234547,950557
234781,779471
234781,363039
234789,671272
234789,1016615
234789,1021132
234789,547706
234789,369406
234789,272326
234789,160504
234789,642205
234789,1112044
234789,40968
234789,386402
234861,908038
234927,494412
234927,332683
234927,651204
234986,490151
234986,351423
234986,1117314
234986,1036828
234986,374795
235101,809141
235101,772614
235101,439191
235101,264840
235147,821854
235147,772795
235147,56973
235233,1141266
235233,271991
235305,312393
235305,628248
235305,402898
235320,500110
235320,774218
235391,522314
235442,227521
235861,333948
235875,33932
235943,45769
235943,989390
235943,82042
235943,370139
235943,547869
235943,782337
235943,664604
235943,10143
235943,952019
235973,260792
235973,10143
236088,640099
236088,1144733
236088,386870
236088,290017
236124,324023
236124,698304
236146,341259
236178,272613
236178,168402
236223,349984
236236,867465
236239,686807
236239,617743
236295,627763
236295,373694
236356,1031538
236356,932956
236424,994402
236424,1114375
236424,469742
236494,989767
236504,133249
236504,506332
236504,524866
236504,832524
236504,81474
236505,207165
236509,957872
236509,883872
236509,588813
236608,501160
236608,851103
236685,193093
236685,90276
236685,421005
236685,6674
236734,762374
236837,377200
236837,651123
236864,853945
236864,596578
236864,497552
236864,1072492
236864,96375
236864,870155
236864,955332
236864,268914
236864,359997
236864,840148
236864,365382
236864,168402
236864,302306
236864,892878
236864,404228
236864,729255
236864,812341
236864,786492
236864,125337
236864,690011
236864,278792
236864,1062222
236864,936806
236864,458523
236864,282410
236864,1073209
236864,292731
236864,885102
236864,779436
236934,139779
236934,1003514
236974,450085
236976,1039854
236976,299854
236976,119553
236976,181278
236976,897942
236976,421134
236976,288161
237031,760954
237031,379022
237031,1139344
237034,592169
237034,792590
237034,312142
237034,594804
23705,1057259
237066,902060
237429,746526
237477,1134946
237540,274374
237540,334177
237540,198841
237540,408346
237540,611690
237540,522474
237540,542590
237540,995141
237540,841199
237540,296451
237540,937184
237540,294295
237540,994566
237540,884132
237540,754028
237540,249291
237540,909773
237540,523925
237540,996294
237540,412540
237542,807591
237542,137254
237567,468551
237567,1089176
237624,1044597
237624,643593
237814,826283
237814,831681
237814,539761
237814,777028
237820,699706
237820,42645
237820,168402
237826,1065304
237854,843335
237854,813549
237854,870785
237945,1078801
237945,647627
237945,1084447
237945,886340
237945,222814
238020,1110304
238020,975311
238020,163473
238055,834974
238055,1021543
238055,354988
23809,625189
23809,434418
238181,289641
238181,593104
238181,760804
238181,410843
238254,748696
238254,200935
238254,248170
238306,734157
238307,381056
23833,29460
238396,764238
23844,376483
238460,693828
238460,721174
238460,174873
238460,488926
238460,528177
238460,1137367
238460,27781
238470,238470
238470,377709
238539,569124
238861,114090
238892,647885
238932,578119
238932,314834
23895,178816
23895,227315
23897,82157
239083,1115765
239083,653610
239083,1113539
239083,955467
239083,1008983
239083,911071
239083,216223
239088,190457
239088,549783
239088,41747
239088,938599
239088,463258
239088,736714
239088,989993
239354,1097338
239390,132966
239390,957351
239390,498258
239390,722963
239390,489573
239390,239390
23943,369922
239452,168402
239452,885102
239452,907152
239464,734157
239507,379143
239507,101831
239507,991654
239507,49728
239507,1144975
239583,1042359
239583,469736
239583,676526
239583,851793
239583,1036860
239583,874745
239583,940079
239583,988892
239718,640021
2398,709397
240045,194173
240045,248061
240045,512376
240055,693828
240350,534224
240350,905564
240350,334720
240350,880963
240350,100146
240350,638924
240350,333060
240350,189789
240350,386776
240350,240350
240350,28521
240350,59543
240350,81699
240350,519185
240350,1139344
240382,622456
240382,968707
240382,299334
240382,307990
240382,827580
240382,792330
240382,1066793
240402,631906
240402,349984
240406,17959
240453,635071
240453,415120
240454,734142
240473,988073
240473,790812
240473,101442
240502,118680
240507,233814
240507,1043468
240692,665463
240692,438783
240692,945526
240692,1096278
240692,1136549
240692,345348
240692,152733
2407,465262
240727,1108562
240755,465608
240776,759765
240776,779477
240776,554394
240776,1037679
240776,374050
240776,240776
240776,492637
240776,283575
240776,187827
240793,754569
240793,232132
240826,335314
240826,866402
240826,1151548
240826,317167
24098,1057929
241077,296213
241077,152122
241136,271544
241136,342412
241297,1026304
241297,13421
241312,163174
241326,465262
241333,648970
241333,569336
241333,119202
241333,854919
241339,574741
241408,1133673
241408,195486
241412,550645
241435,457827
241435,795709
241435,1004824
24147,528177
24147,517553
24147,27781
24155,363471
241641,433139
241641,677142
24170,514103
24175,1122994
24175,422961
24175,992202
24175,191891
24175,556429
241879,582941
24190,309884
24190,675810
241917,1081225
24194,1149506
24194,559558
24194,812341
241965,522912
241965,268914
24199,146501
24199,201322
24199,310392
24199,24199
24199,668368
24199,577199
24199,33131
24199,233130
24199,129399
242001,534225
242001,421185
242001,257336
242001,1067369
242001,604795
242001,843335
242001,513513
242001,973080
242001,920612
242001,637493
242001,224973
242001,856824
242001,295614
242001,787432
242001,554382
242001,566146
242001,155861
242001,1113736
242001,339314
242001,341251
242001,645953
242001,321679
242001,349853
242001,880741
242001,322870
242061,569337
242061,621167
242061,162159
242092,668503
242262,452050
242262,671272
242262,164781
242262,42645
242262,988002
242262,736644
242262,531413
242262,715109
242262,642205
242262,165675
242500,806960
242500,1016615
242500,1165523
242500,825763
242500,604828
242500,516081
242522,1041660
242575,178872
242575,589611
242575,913012
242648,262520
242688,1139315
242804,843335
242804,33605
242804,384846
242804,363039
242804,479851
242804,683124
242804,709953
242804,719312
242809,232750
242813,771979
242813,940079
242897,559943
242897,1044597
242897,848909
243052,777884
243054,801013
243054,710200
243054,290017
243054,490610
243054,648981
243054,386827
243054,219599
243054,222972
243054,168402
243054,1129264
243054,313249
243054,610095
243081,906050
243117,1036828
243117,490151
243117,217937
243117,682914
24312,474975
24312,742065
24312,760039
243124,49101
243124,290017
243124,386870
243124,294531
243207,81076
243207,946007
243207,34356
243304,595123
243304,954262
24370,807591
24370,263600
24370,666741
24370,1118988
24370,1012113
24370,1053620
24370,175536
243781,510435
243781,1033265
243781,1088876
243781,1066350
243781,1020009
243781,943876
243781,875887
243781,110752
243781,102093
243781,1005262
243781,1073965
243781,989492
244141,772497
244141,780219
244175,938481
244175,208771
244175,692448
244175,554382
244226,812288
244226,244226
244226,577452
244226,56335
244226,127830
244226,1167051
244331,976522
244466,559943
244466,1034375
244479,803861
244492,402623
244492,573558
244533,1046977
244533,906141
244533,43847
244533,800585
244533,693306
244533,364266
244533,1042380
24459,736648
24459,868822
24459,368882
24459,1125194
24459,334293
244624,73943
244624,429185
244655,290017
244655,456002
244655,13751
244655,805905
244655,945575
244655,386870
244655,1113582
244709,515512
244709,491150
244709,984704
244709,63696
244709,90209
244709,674861
244716,389144
244716,1064004
244716,981691
244851,1077656
244934,675170
244934,301363
244934,33605
244934,83537
244934,110802
244934,795667
244934,908127
244934,576215
244934,319606
244934,142910
244996,108832
244996,147406
244996,381056
244996,698859
245110,253525
245110,909605
245110,551683
245261,300396
245261,514023
245261,1073209
245326,433139
245326,578841
245326,781217
245326,456593
24539,948146
245467,1087305
245467,10143
245467,781773
245467,547869
245470,1072436
24550,378441
24550,1032459
24550,454248
245557,312408
245557,989690
245557,919530
245622,812947
245622,332756
245650,245650
24572,166901
24572,855007
245757,540822
245775,332756
245775,1141492
245775,594753
245793,33225
245909,837367
24591,570508
24591,962058
24613,441637
24613,519369
24613,550295
24613,332140
24613,1049865
246291,386827
246370,519813
246370,833782
246370,1029580
246370,647703
246370,186911
246370,101711
246370,879246
246370,693828
246370,852717
246370,58922
246370,604828
246370,359520
246370,943967
246370,76700
246370,339892
246370,1135014
246370,29460
246458,853945
246458,27781
246458,938599
246458,202327
246458,782613
246465,890005
246465,312468
246465,654673
24648,980741
246498,1011282
246498,646481
246498,1008920
246498,108052
246498,295586
246498,186911
246498,524374
246498,641157
246498,777217
246498,514497
246514,141106
246514,841591
246514,35500
246544,87090
246544,152337
246551,145908
246551,96152
246551,10957
246551,715109
246551,1092490
246580,1148036
246580,317849
246582,775108
246582,968227
246646,967364
246646,332872
246646,438771
246692,77920
246692,711046
246724,704618
246724,36337
24676,1210
24676,13751
24676,1062222
24676,420274
24676,676028
24676,862159
246778,376670
246819,383644
246819,27626
246819,901643
246819,758230
246819,798878
246819,282334
246819,23705
246819,448539
246819,741424
246819,1057259
246819,774131
246819,664355
246819,955614
246819,535728
246819,306473
246819,597001
246819,131424
246946,847352
246946,658012
246979,524374
246979,167320
246996,558946
246996,680981
246996,207509
247005,314477
247005,367028
247137,204360
247137,631807
247137,784003
247137,434832
247137,470330
247137,903317
247137,967426
247137,165023
247137,769775
247137,882262
247137,230430
247137,494156
247162,479150
247162,860965
247162,386402
247162,671272
247162,386870
247162,889860
247162,90040
247172,1090020
247205,605588
247205,344775
247205,427401
247205,843335
247205,646481
247205,1088150
247205,247205
247259,596578
247261,506361
247261,704519
247261,587976
247261,420683
247261,779477
247261,302926
247261,976522
247261,377012
247261,610856
24731,386776
24731,627133
247427,233321
247459,273472
247495,1019441
247511,4179
247511,479851
247511,1001727
247511,46545
247511,693963
247541,718837
247682,554382
24773,1163986
24773,616321
247793,386605
247793,102093
247868,33605
247868,720095
247868,843335
247868,197433
247868,459845
247868,640296
247868,52774
247868,1094415
247871,772795
247871,762374
247871,640628
247871,484797
247871,300814
248,39168
248,699706
248017,508640
248017,1129819
248017,214065
248028,1096703
248028,957702
248028,224973
248028,1007491
248028,242001
248028,24680
248028,856861
248061,386402
248061,762374
248061,965040
248130,1135613
248170,300396
248170,1025260
248170,44978
248170,257890
248170,922899
248170,894761
248170,304843
248170,95099
248247,21650
248247,792762
248322,559943
248322,766404
248322,224973
248322,686122
248325,81474
248325,772881
248325,861103
248325,133249
248325,899545
248395,595515
248395,1161075
248405,557486
248405,197619
248437,812341
248481,6893
248481,778267
248481,341556
248481,1062222
248481,370006
248481,374664
248481,693057
248481,1103349
248481,554382
248481,479851
248481,744649
248481,843335
248481,371586
248481,197433
248582,708581
2486,279245
2486,461785
2486,760377
2486,667756
2486,501398
2486,1069934
248605,1066078
248605,1133106
24872,843335
24872,549182
24872,554382
24872,792590
24872,33605
248758,265549
248809,792762
248809,592674
248896,1085509
248896,1139962
248896,168402
248896,779477
248896,449173
248896,850315
248896,889860
248896,204814
248896,84250
248896,577982
248896,729255
248912,136208
248912,398186
248912,873498
248912,708285
248912,80066
248912,393629
248912,1132821
248912,1091660
248912,1033173
24895,169407
24895,1141653
24895,1011854
24895,842752
248953,922207
248989,750187
248989,6425
248989,67970
248989,357737
248989,616049
248989,631807
248989,9696
249091,559943
249091,584500
24918,350710
24918,88674
24918,354545
24918,2061
249259,511627
249259,378522
249259,376483
249259,416950
249259,647671
249259,983019
249259,457880
249259,870765
249259,725084
249259,1082418
249259,56973
249291,237540
249291,296451
249291,549722
249291,334177
249291,868324
249291,76053
249344,607876
249344,485161
249344,870438
249351,669506
249351,404228
249427,1040078
249427,305498
249427,775108
249427,677142
249431,229696
249462,854885
249582,685545
249582,1162755
249582,877541
249582,1077191
249582,17664
249582,18669
249582,36260
249582,614291
249590,668368
249724,258126
249724,475904
249724,706435
249724,1080006
249724,622772
249724,477393
249739,1104990
249739,169093
249739,573292
249955,679966
250118,1089583
250118,185546
250118,30444
250118,78262
250159,683124
250195,554382
250195,843335
250195,149632
250195,771352
250195,877141
250197,886010
250197,162055
250197,392321
250197,204249
250197,255561
250197,596578
250197,718393
250197,168402
250223,83795
250223,596863
250223,724636
250223,853945
250223,102093
250223,681254
250223,158911
250223,1101540
250223,193419
