from,to
195858,616323
195858,878788
195858,642205
195858,1043449
197433,248481
204249,786492
204249,168402
204249,187827
204814,480034
207552,527889
207552,159996
207552,421430
207552,635173
210886,532260
216297,1016615
216297,1149283
216297,528177
216297,1165523
218551,1013688
219568,268914
219568,890222
219568,908417
219568,1027050
219599,864268
219599,321824
222486,95099
222486,81474
222486,29460
222972,243054
226250,300396
226250,257890
226250,81474
22845,803946
22845,843335
230202,725953
230202,517553
232345,693448
234111,95099
234111,722251
234111,338645
236864,168402
237820,42645
237820,699706
238460,721174
239083,216223
239083,89540
239452,168402
242804,384846
242804,363039
242804,843335
243054,490610
243054,801013
246370,647703
246370,101711
246370,879246
246370,604828
246370,943967
246370,360229
246370,29460
250881,386827
257890,786492
257890,133249
267790,679966
268914,712726
268914,168402
270749,102079
271544,679966
271544,523152
271544,721174
274989,151444
274989,370139
274989,433139
276361,686954
276361,1145305
27781,721174
27781,528177
27781,1089707
27781,879246
290017,517553
290017,386827
290017,169873
290017,531413
290017,528177
290017,1161613
292096,1082884
29460,389395
29460,333023
29460,339892
29460,360229
296472,432234
296472,668368
296472,549728
302051,956007
302051,202510
304843,384846
304843,852717
30767,833302
30767,510313
30767,492673
30767,386827
312393,628248
312408,1044597
313231,96375
316117,1027050
316117,1096278
31943,593353
329191,410843
333297,1005262
333297,355827
333297,1032729
333297,1125194
333297,704801
333297,1066350
333297,1133793
333297,102093
333297,402010
333297,943876
333797,831585
33605,792590
33605,242804
33605,339892
33605,843335
33605,554382
33605,363039
33605,443641
33605,479851
33605,608311
33728,486093
33728,216223
338407,458637
338575,433139
338645,356784
339404,1073209
339404,60685
339404,514023
339404,562922
339404,126545
339404,1066674
339892,29460
339892,95099
339892,1163979
339892,360229
341040,36337
354988,1021543
357153,1107554
360229,389395
360229,29460
360229,95099
360229,339892
360740,549259
362850,934782
362850,424059
363039,843335
36337,493782
36337,43636
36337,33270
36337,216223
36337,89540
370496,801013
370496,243054
375933,566262
376483,772795
376483,56973
380040,889817
380040,843335
381525,959092
384846,943967
384846,304843
385059,195858
385439,1073209
386402,1112044
386402,168402
386402,577982
386776,1021051
386827,290017
386827,73844
386827,1092448
386827,94816
386827,610095
386870,279069
386870,997700
386870,290017
386870,386827
387859,243054
389395,82497
389395,879246
389395,535212
389395,927440
389395,29460
389395,360229
39047,479851
394441,1114375
394441,469742
398186,776840
402010,333297
402834,290017
403182,1016615
403182,101711
404351,172640
407003,290017
407430,379893
407430,969972
40968,1112044
409941,384846
409941,943967
410842,902450
411516,897873
414148,953579
414148,168402
418807,479851
418885,479851
418885,386402
420036,894679
421871,168402
421871,222691
421871,438519
42645,642205
42645,699706
42645,237820
433139,151444
436158,1136801
43636,36337
43636,341040
440781,81474
440781,485824
443641,168402
443641,843335
447837,596578
448646,101711
448646,693828
450137,131071
450137,879246
452050,877030
452050,407430
452050,736644
452050,121464
452050,161154
456002,856897
456002,843335
456033,978039
458637,849023
458637,685545
459528,604828
459528,409941
461517,547869
47116,520191
47185,899374
477777,290017
477777,790516
478977,1096278
478977,1027050
479167,1062222
479167,980492
479167,993795
479167,658994
479167,1032515
479167,786492
479851,1096557
479851,843335
479851,771352
479851,386827
479851,94816
479851,39047
48087,933844
485598,1142663
485598,248912
485598,558946
486093,33728
488194,805092
488194,361334
488194,170091
488368,471409
493782,89540
494412,827580
494412,332683
497636,1097977
497636,386402
497636,642205
503400,204249
509635,651613
509635,604828
510313,206644
510313,30767
510313,928245
512149,479851
512149,386827
516223,210330
516223,612553
516767,527889
516767,878788
517553,528177
517553,693828
51842,965672
51842,846413
519813,246370
523152,271544
525393,685013
527586,386827
527889,421430
528177,1089707
528177,517553
528177,448646
531413,290017
531413,386827
531413,129921
531413,798796
531413,945575
531413,402834
532453,576822
535212,389395
538978,292833
538978,251342
547381,776396
549182,843335
549259,766948
549259,479851
550295,627805
554382,386827
554382,856897
554382,843335
554382,195858
554382,877141
554382,771352
554382,341040
554382,803946
554962,1150316
558834,30767
558867,611921
558867,976522
558867,302926
558867,510856
558867,936806
560979,890222
561746,554382
561746,771352
56973,772795
57526,622869
57526,300396
57526,705811
575444,804943
577778,338575
577778,1091651
577982,386402
578656,592674
578656,195093
582463,953579
582463,855817
58537,642205
58537,195858
58537,878788
585716,351650
593574,771352
596578,600712
596578,168402
600078,852717
600199,549991
600199,972754
600199,790516
600712,596578
604828,1149283
604828,651613
604828,459528
604828,943967
604944,168402
608615,921171
608615,1041325
610095,873005
610095,243054
610095,843335
610095,386827
610095,801013
610095,609002
610095,988002
610095,94816
610800,1085162
611921,860965
611921,558867
62512,858767
62512,730928
62512,878788
62524,976956
627304,1086501
627406,250559
627406,602716
627406,195858
627406,616323
627406,328230
627406,1043449
627406,798963
627838,290017
627838,674768
628248,312393
628248,849987
633963,663679
633963,628248
633963,849987
635030,386402
635030,1112044
635173,207552
638924,42521
642205,792932
642205,858767
642205,878788
647703,339892
647703,82497
647703,879246
651613,1149283
651613,604828
653610,841016
653610,239083
657376,168402
657376,421871
657376,637814
658012,1000371
658012,665908
658012,549182
663679,815697
663679,849987
663679,633963
663679,573300
668368,524262
671272,91601
671272,386827
671272,386402
674768,627838
676147,551499
676147,491391
676147,1062053
676147,458637
676209,353766
676231,640021
677960,849023
677960,283151
677960,524262
677960,610095
678740,81474
679966,267790
679966,721174
679966,27781
679966,271544
681254,83795
683124,554382
683124,1044597
685013,878788
685013,642205
685013,792932
685013,525393
686954,1145305
687369,987150
687369,741116
687369,566262
689047,520191
689047,27807
689047,1135613
693828,35599
693828,517553
693828,670753
693828,1165523
693828,448646
693828,130966
695003,485598
695003,617496
695003,479851
699706,830747
699706,903433
699706,1057929
699706,42645
701229,689047
701229,374793
701229,658057
701229,821960
704801,1094217
704801,1166281
704801,221724
704801,132544
704801,333297
704801,1133793
705598,1149853
71357,1033388
715046,978039
718393,777670
721174,22929
721174,232785
721174,271544
721174,27781
721174,1089707
721174,367174
724090,852717
724090,384846
725953,230202
730928,878788
730928,792932
730928,385059
730928,988002
734157,1033173
734157,847881
734157,932581
736450,897168
740109,491391
741116,566262
742461,95099
746984,1000371
746984,479851
746984,827580
747405,592674
747663,843335
74771,531413
74771,290017
754065,879246
756264,590044
757243,45483
762374,976788
762374,827580
764826,655220
76700,1016571
76700,879246
76700,246370
76700,852717
76700,724090
771352,593574
771352,528177
771352,479851
771352,27781
772255,1163563
772255,388960
772795,306253
772795,762374
772795,56973
773031,193419
773112,803946
774218,302306
775386,771352
776123,516767
77920,1083950
77920,485598
77920,112292
780037,817957
780037,155440
780037,774218
781814,32006
782337,566452
782337,1082884
782726,133249
785257,827580
789171,959092
790516,600199
790516,290017
790812,216047
791986,855817
792590,390957
792932,642205
793788,51061
799875,133249
800922,479851
801013,243054
801013,370496
803946,843335
803946,554382
806960,604828
806960,651613
807395,566262
809139,859651
812341,206310
813136,586008
81474,133249
818564,785586
823067,31943
82497,647703
82497,389395
82497,29460
826859,51061
827580,57052
830747,522354
830747,699706
830747,787287
831585,333797
837033,1083017
83795,158911
83795,83795
83795,681254
83795,774218
83795,95099
838426,29460
841016,653610
841016,688578
841016,216223
841016,387882
842911,852485
843335,204645
843335,363039
843335,316702
843335,803946
843335,549182
843335,647703
843335,380040
843335,554382
843335,438946
843335,683124
843335,443641
843335,813549
844385,909147
844385,917320
844385,801013
844385,191757
844385,968336
844385,1086501
844385,1150503
844385,168402
847352,766948
848587,968336
848909,843335
849023,338407
849023,458637
849023,813634
849023,1017699
849023,274989
849023,424541
849023,524262
849023,1166930
849023,622869
849023,626338
849023,300396
849023,226250
849987,628248
849987,633963
852035,156046
852441,402010
852441,333297
852485,919136
852485,842911
852717,304843
852717,724090
853194,292833
853945,168402
853945,1135613
855633,892536
856897,554382
858767,730928
858767,988002
858767,62512
858767,878788
858767,685013
858767,642205
860965,256876
861103,133249
861103,338645
862681,551298
865900,1027050
868352,792590
870765,843335
875887,1094217
877030,576039
877030,452050
877141,1073449
878788,730928
878788,1082884
878788,858767
878788,988002
878788,642205
878788,195858
878788,701313
878788,62512
878788,973615
878788,771352
878788,959092
879246,82497
879246,360229
879246,246370
879246,389395
879246,647703
879246,772857
884902,697260
884902,772795
884911,554382
8850,554962
890222,560979
890222,908417
890222,865900
890222,219568
890623,168402
894679,420036
89540,688578
89540,493782
897168,63047
897168,736450
897873,411516
897873,1077960
898273,168402
899713,610095
903347,290017
903455,81474
903455,852485
907499,416678
907499,554962
908417,560979
908417,1027050
909147,479851
912998,95099
914594,914594
919136,842911
919136,976956
920082,479851
921171,1062222
927440,95099
927440,389395
932581,734157
933501,1094217
933501,704801
943967,604828
943967,384846
94816,771352
94816,73844
94816,386827
94816,479851
95099,339892
95099,912998
95245,1073209
95245,497636
95245,716843
953579,905646
953579,490140
954460,1165523
954460,448646
957694,160532
957959,210866
957959,516789
96152,145908
96152,76669
96152,165675
963674,1123245
963674,83795
963674,574167
968678,168402
975540,431207
975540,605263
976337,168402
976788,762374
976956,919136
978039,715046
988002,642205
988002,699706
988002,386827
988002,878788
997700,290017
998760,81474
