name_q,name_u,views
%C3%89tienne_Fran%C3%A7ois%2C_duc_de_Choiseul,"Étienne_François,_duc_de_Choiseul",160
%C3%89tienne_Guy,Étienne_Guy,1742
%C3%89tienne_Maurice_G%C3%A9rard,Étienne_Maurice_Gérard,8935
%C3%89tienne_Pinte,Étienne_Pinte,3087
%C3%89tienne_Schmit,Étienne_Schmit,1487
%C3%89tienne_Tardif_de_Pommeroux_de_Bordesoulle,Étienne_Tardif_de_Pommeroux_de_Bordesoulle,1933
%C3%89tienne_Tshisekedi,Étienne_Tshisekedi,5711
%C3%8Dngrid_Betancourt,Íngrid_Betancourt,285499
%C3%8Dtalo_Argentino_L%C3%BAder,Ítalo_Argentino_Lúder,3372
%C3%92scar_Ribas_Reig,Òscar_Ribas_Reig,3485
%C3%93lafur_J%C3%B3hannesson,Ólafur_Jóhannesson,5564
%C3%93lafur_Ragnar_Gr%C3%ADmsson,Ólafur_Ragnar_Grímsson,65476
%C3%93lafur_Thors,Ólafur_Thors,9242
%C3%93scar_Arias,Óscar_Arias,63503
%C3%93scar_Berger,Óscar_Berger,13137
%C3%93scar_Carmona,Óscar_Carmona,6583
%C3%93scar_Diego_Gestido,Óscar_Diego_Gestido,2732
%C3%93scar_Jorge,Óscar_Jorge,1217
%C3%93scar_Ornelas,Óscar_Ornelas,1544
%C3%93scar_P%C3%A9rez_Torres,Óscar_Pérez_Torres,3781
%C3%93scar_R._Benavides,Óscar_R._Benavides,6618
%C3%93scar_Zamora_Medinaceli,Óscar_Zamora_Medinaceli,2401
%C3%96d%C3%B6n_Beniczky,Ödön_Beniczky,1882
%C3%96d%C3%B6n_Mikecz,Ödön_Mikecz,424
%C3%96gmundur_J%C3%B3nasson,Ögmundur_Jónasson,2711
%C3%96mer_%C4%B0zgi,Ömer_İzgi,73
%C3%96mer_Din%C3%A7er,Ömer_Dinçer,2417
%C3%96ssur_Skarph%C3%A9%C3%B0insson,Össur_Skarphéðinsson,3354
%C3%96sten_Und%C3%A9n,Östen_Undén,1889
%C3%96zcan_Mutlu,Özcan_Mutlu,1636
%C3%98rnulf_Egge,Ørnulf_Egge,1047
%C3%98ystein_Djupedal,Øystein_Djupedal,5986
%C3%98ystein_Hedstr%C3%B8m,Øystein_Hedstrøm,2358
%C3%98yvind_Bjorvatn,Øyvind_Bjorvatn,1010
%C3%98yvind_H%C3%A5brekke,Øyvind_Håbrekke,2371
%C3%98yvind_Heian,Øyvind_Heian,1124
%C3%98yvind_Korsberg,Øyvind_Korsberg,4431
%C3%98yvind_Ruud,Øyvind_Ruud,9
%C3%98yvind_Sl%C3%A5ke,Øyvind_Slåke,1622
%C3%9E%C3%B3runn_Sveinbjarnard%C3%B3ttir,Þórunn_Sveinbjarnardóttir,1802
%C3%9Eorger%C3%B0ur_Katr%C3%ADn_Gunnarsd%C3%B3ttir,Þorgerður_Katrín_Gunnarsdóttir,2477
%C3%9Eorsteinn_P%C3%A1lsson,Þorsteinn_Pálsson,5636
%C4%8Aensu_Galea,Ċensu_Galea,1465
%C4%8Aensu_Tabone,Ċensu_Tabone,4664
%C4%8Cedomilj_Mijatovi%C4%87,Čedomilj_Mijatović,7933
%C4%8Cedomir_Anti%C4%87,Čedomir_Antić,1869
%C4%8Cedomir_Jovanovi%C4%87,Čedomir_Jovanović,15078
%C4%90%E1%BB%97_M%C6%B0%E1%BB%9Di,Đỗ_Mười,8353
%C4%90inh_Xu%C3%A2n_Qu%E1%BA%A3ng,Đinh_Xuân_Quảng,1515
%C4%90o%C3%A0n_Khu%C3%AA,Đoàn_Khuê,128
%C4%90or%C4%91e_Simi%C4%87,Đorđe_Simić,2218
%C4%90or%C4%91e_Vojnovi%C4%87,Đorđe_Vojnović,172
%C4%90ur%C4%91a_Adle%C5%A1i%C4%8D,Đurđa_Adlešič,3157
%C4%90ur%C4%91e_Ninkovi%C4%87,Đurđe_Ninković,1056
%C4%90uro_Pucar,Đuro_Pucar,170
%C4%A2irts_Valdis_Kristovskis,Ģirts_Valdis_Kristovskis,3505
%C4%B0brahim_Bilgen,İbrahim_Bilgen,14891
%C4%B0rsen_K%C3%BC%C3%A7%C3%BCk,İrsen_Küçük,2775
%C4%B0smail_Cem,İsmail_Cem,2111
%C4%B0smet_%C4%B0n%C3%B6n%C3%BC,İsmet_İnönü,52130
%C4%B0smet_Sezgin,İsmet_Sezgin,74
%C4%B0smet_Y%C4%B1lmaz,İsmet_Yılmaz,284
%C4%B0zzettin_%C3%87al%C4%B1%C5%9Flar,İzzettin_Çalışlar,11
%C4%BDubom%C3%ADr_Jahn%C3%A1tek,Ľubomír_Jahnátek,72
%C4%BDudov%C3%ADt_%C5%A0t%C3%BAr,Ľudovít_Štúr,16793
%C4%BDudov%C3%ADt_Kan%C3%ADk,Ľudovít_Kaník,658
%C5%8Ce_Taku,Ōe_Taku,1226
%C5%8Ckubo_Toshimichi,Ōkubo_Toshimichi,21915
%C5%8Ckuma_Shigenobu,Ōkuma_Shigenobu,26458
%C5%8Cmura_Masujir%C5%8D,Ōmura_Masujirō,9139
%C5%8Cura_Kanetake,Ōura_Kanetake,875
%C5%9E%C3%BCkr%C3%BC_Naili_G%C3%B6kberk,Şükrü_Naili_Gökberk,8
%C5%9E%C3%BCkr%C3%BC_Saraco%C4%9Flu,Şükrü_Saracoğlu,8328
%C5%9E%C3%BCkr%C3%BC_Sina_G%C3%BCrel,Şükrü_Sina_Gürel,1847
%C5%9Eemsettin_G%C3%BCnaltay,Şemsettin_Günaltay,4144
%C5%9Eevket_S%C3%BCreyya_Aydemir,Şevket_Süreyya_Aydemir,3060
%C5%A0ime_%C4%90odan,Šime_Đodan,2038
%C5%A0tefan_Harabin,Štefan_Harabin,2976
%C5%A0tefan_Osusk%C3%BD,Štefan_Osuský,975
%C5%A0tefan_Tiso,Štefan_Tiso,2653
%C5%BDarko_Domljan,Žarko_Domljan,2047
%C5%BDarko_Kora%C4%87,Žarko_Korać,5177
%C5%BDarko_Obradovi%C4%87,Žarko_Obradović,3236
%C5%BDeljka_Antunovi%C4%87,Željka_Antunović,5007
%C5%BDeljko_%C5%A0turanovi%C4%87,Željko_Šturanović,4412
%C5%BDeljko_Kerum,Željko_Kerum,6347
%C5%BDeljko_Kom%C5%A1i%C4%87,Željko_Komšić,26093
%C5%BDeljko_Reiner,Željko_Reiner,4
%C5%BDivko_Radi%C5%A1i%C4%87,Živko_Radišić,5933
%C5%BDivko_Topalovi%C4%87,Živko_Topalović,3140
%C8%98tefan_Ciobanu,Ștefan_Ciobanu,17
A%C3%A9cio_Neves,Aécio_Neves,10134
A%C3%AFchatou_Mindaoudou,Aïchatou_Mindaoudou,2435
A.R._Jamali,A.R._Jamali,623
A._Amirthalingam,A._Amirthalingam,395
A._B._A._Ghani_Khan_Choudhury,A._B._A._Ghani_Khan_Choudhury,3015
A._B._Franklin,A._B._Franklin,41
A._B._M._Mohiuddin_Chowdhury,A._B._M._Mohiuddin_Chowdhury,1844
A._B._Shetty,A._B._Shetty,2811
A._C._Clemons,A._C._Clemons,1240
A._Chinnasami,A._Chinnasami,473
A._D._Patel,A._D._Patel,2635
A._Edison_Stairs,A._Edison_Stairs,3508
A._F._M._Ahsanuddin_Chowdhury,A._F._M._Ahsanuddin_Chowdhury,2379
A._G._Crowe,A._G._Crowe,2040
A._G._S._Ram_Babu,A._G._S._Ram_Babu,1952
A._J._John,A._J._John,448
A._J._McNamara,A._J._McNamara,4476
A._Joseph_DeNucci,A._Joseph_DeNucci,4627
A._K._Antony,A._K._Antony,45921
A._K._Fazlul_Huq,A._K._Fazlul_Huq,16723
A._K._Gopalan,A._K._Gopalan,13092
A._K._Khandker,A._K._Khandker,3640
A._L._Rowse,A._L._Rowse,16392
A._L._Zissu,A._L._Zissu,9
A._M._M._Naushad,A._M._M._Naushad,1202
A._N._R._Robinson,A._N._R._Robinson,17463
A._Nesamony,A._Nesamony,2405
A._P._Abdullakutty,A._P._Abdullakutty,2146
A._P._Herbert,A._P._Herbert,14836
A._P._J._Abdul_Kalam,A._P._J._Abdul_Kalam,493342
A._P._Jayasuriya,A._P._Jayasuriya,532
A._P._Patro,A._P._Patro,1945
A._P._Tugwell,A._P._Tugwell,995
A._Philip_Randolph,A._Philip_Randolph,140276
A._Q._M._Badruddoza_Chowdhury,A._Q._M._Badruddoza_Chowdhury,6046
A._R._Antulay,A._R._Antulay,544
A._R._Colquhoun,A._R._Colquhoun,1165
A._R._Menon,A._R._Menon,37
A._Raja,A._Raja,133104
A._S._Albery,A._S._Albery,778
A._Sampath,A._Sampath,837
A._Samraj,A._Samraj,812
A._Subbarayalu_Reddiar,A._Subbarayalu_Reddiar,4639
A._T._M._Abdul_Mateen,A._T._M._Abdul_Mateen,780
A._Tamilarasi,A._Tamilarasi,2015
A._Vaikuntam,A._Vaikuntam,449
A._Vinayagamoorthy,A._Vinayagamoorthy,35
A._W._Norblad,A._W._Norblad,3393
A._Walter_Norblad,A._Walter_Norblad,1883
Aad_Kosto,Aad_Kosto,1334
Aake_Anker_Ording,Aake_Anker_Ording,2478
Aamir_Hayat_Khan_Rokhri,Aamir_Hayat_Khan_Rokhri,394
Aamir_J._Sheikh,Aamir_J._Sheikh,1292
Aarne_Sihvo,Aarne_Sihvo,1752
Aarno_Yrj%C3%B6-Koskinen,Aarno_Yrjö-Koskinen,1652
Aaron_A._Sargent,Aaron_A._Sargent,4175
Aaron_Dixon,Aaron_Dixon,5765
Aaron_F._Perry,Aaron_F._Perry,1140
Aaron_Mike_Oquaye,Aaron_Mike_Oquaye,1693
Aaron_Motsoaledi,Aaron_Motsoaledi,5437
Aaron_Pe%C3%B1a,Aaron_Peña,4787
Aaron_Peskin,Aaron_Peskin,7118
Aaron_Porter,Aaron_Porter,37423
Aaron_Schock,Aaron_Schock,122069
Aaron_Soltz,Aaron_Soltz,3602
Aarre_Simonen,Aarre_Simonen,82
Aase_Bjerkholt,Aase_Bjerkholt,1316
Aase_Mol%C3%B8kken,Aase_Moløkken,776
Aaslaug_Aasland,Aaslaug_Aasland,1616
Aasmund_Halvorsen_Vinje,Aasmund_Halvorsen_Vinje,948
Ab_Harrewijn,Ab_Harrewijn,1048
Ab_Klink,Ab_Klink,7342
Abadula_Gemeda,Abadula_Gemeda,488
Abang_Haji_Openg,Abang_Haji_Openg,2763
Abang_Muhammad_Salahuddin,Abang_Muhammad_Salahuddin,7753
Abani_Mukherji,Abani_Mukherji,3145
Abass_Bundu,Abass_Bundu,4147
Abay_Tsehaye,Abay_Tsehaye,2591
Abaz_Kupi,Abaz_Kupi,2666
Abb%C3%A9_Pierre,Abbé_Pierre,24642
Abbas-Ali_Amid_Zanjani,Abbas-Ali_Amid_Zanjani,2001
Abbas_Amir-Entezam,Abbas_Amir-Entezam,3316
Abbas_El_Fassi,Abbas_El_Fassi,20719
Abbas_Zakour,Abbas_Zakour,1268
Abbott_Lawrence,Abbott_Lawrence,6793
Abd%C3%BClhalik_Renda,Abdülhalik_Renda,1215
Abd%C3%BCllatif_%C5%9Eener,Abdüllatif_Şener,3199
Abd%C3%BClmelik_F%C4%B1rat,Abdülmelik_Fırat,49
Abd_Dhiyab_al-Ajili,Abd_Dhiyab_al-Ajili,1561
Abd_al-Halim_Abu_Ghazala,Abd_al-Halim_Abu_Ghazala,3923
Abd_al-Karim_al-Jundi,Abd_al-Karim_al-Jundi,55
Abd_al-Nasir_al-Janabi,Abd_al-Nasir_al-Janabi,1382
Abd_al-Rahman_Shahbandar,Abd_al-Rahman_Shahbandar,3011
Abd_al-Rahman_al-Bazzaz,Abd_al-Rahman_al-Bazzaz,11
Abd_ar-Razzaq_an-Naif,Abd_ar-Razzaq_an-Naif,4077
Abd_el-Aziz_el-Zoubi,Abd_el-Aziz_el-Zoubi,2342
Abd_el-Krim,Abd_el-Krim,22306
Abdal%C3%A1_Bucaram,Abdalá_Bucaram,24181
Abdal%C3%A1_Bucaram%2C_Jr.,"Abdalá_Bucaram,_Jr.",30
Abdallah_Isaaq_Deerow,Abdallah_Isaaq_Deerow,1459
Abdallah_Khalil,Abdallah_Khalil,2150
Abdel_Aziz_al-Rantisi,Abdel_Aziz_al-Rantisi,62
Abdel_Hakim_Amer,Abdel_Hakim_Amer,21423
Abdel_Hamid_al-Sarraj,Abdel_Hamid_al-Sarraj,1455
Abdel_Khaliq_Mahjub,Abdel_Khaliq_Mahjub,1443
Abdel_Latif_Boghdadi_%28politician%29,Abdel_Latif_Boghdadi_(politician),6
Abdel_Rahman_Swar_al-Dahab,Abdel_Rahman_Swar_al-Dahab,7965
Abdelaziz_Belkhadem,Abdelaziz_Belkhadem,5530
Abdelaziz_Bouteflika,Abdelaziz_Bouteflika,73942
Abdelhafid_Boussouf,Abdelhafid_Boussouf,3268
Abdelkader_Taleb_Omar,Abdelkader_Taleb_Omar,737
Abdelmajid_Saleh,Abdelmajid_Saleh,1410
Abdennour_Abrous,Abdennour_Abrous,1376
Abderrachid_Boukerzaza,Abderrachid_Boukerzaza,1411
Abderrahmane_Far%C3%A8s,Abderrahmane_Farès,1104
Abderrahmane_Youssoufi,Abderrahmane_Youssoufi,5759
Abdiqasim_Salad_Hassan,Abdiqasim_Salad_Hassan,13747
Abdirahman_Ahmed,Abdirahman_Ahmed,2374
Abdirahman_Ahmed_Ali_Tuur,Abdirahman_Ahmed_Ali_Tuur,4005
Abdirahman_Jama_Barre,Abdirahman_Jama_Barre,1502
Abdirahman_Saylici,Abdirahman_Saylici,3713
Abdirizak_Haji_Hussein,Abdirizak_Haji_Hussein,3721
Abdisamad_Ali_Shire,Abdisamad_Ali_Shire,259
Abdol_Hossein_Sardari,Abdol_Hossein_Sardari,6560
Abdolali_Bazargan,Abdolali_Bazargan,1315
Abdolhossein_Hazhir,Abdolhossein_Hazhir,2863
Abdollah_Javadi-Amoli,Abdollah_Javadi-Amoli,3897
Abdollah_Ramezanzadeh,Abdollah_Ramezanzadeh,1976
Abdolreza_Mesri,Abdolreza_Mesri,160
Abdolvahed_Mousavi_Lari,Abdolvahed_Mousavi_Lari,1661
Abdool_Razack_Mohamed,Abdool_Razack_Mohamed,2919
Abdou_Diouf,Abdou_Diouf,27310
Abdou_Labo,Abdou_Labo,1442
Abdou_Latif_Gu%C3%A8ye,Abdou_Latif_Guèye,866
Abdoulaye_Bald%C3%A9_%28politician%29,Abdoulaye_Baldé_(politician),17
Abdoulaye_Bathily,Abdoulaye_Bathily,2849
Abdoulaye_S%C3%A9kou_Sow,Abdoulaye_Sékou_Sow,2184
Abdoulaye_Wade,Abdoulaye_Wade,66775
Abdu_Dawakin_Tofa,Abdu_Dawakin_Tofa,1452
Abdul%27ahat_Abdulrixit,Abdul'ahat_Abdulrixit,2739
Abdul-Halim_Sadulayev,Abdul-Halim_Sadulayev,9271
Abdul-Karim_Mousavi_Ardebili,Abdul-Karim_Mousavi_Ardebili,4678
AbdulWahab_Raweh,AbdulWahab_Raweh,777
Abdul_Ahad_Karzai,Abdul_Ahad_Karzai,3807
Abdul_Akbar_Khan,Abdul_Akbar_Khan,12
Abdul_Ali_Mazari,Abdul_Ali_Mazari,17885
Abdul_Azeez_Abdul_Rahim,Abdul_Azeez_Abdul_Rahim,7
Abdul_Aziz_Abdul_Ghani,Abdul_Aziz_Abdul_Ghani,5409
Abdul_Aziz_Kurd,Abdul_Aziz_Kurd,1488
Abdul_Aziz_Shamsuddin,Abdul_Aziz_Shamsuddin,2333
Abdul_Baqi_%28Pakistani_politician%29,Abdul_Baqi_(Pakistani_politician),6
Abdul_Baqi_Turkistani,Abdul_Baqi_Turkistani,391
Abdul_Fattah_Ismail,Abdul_Fattah_Ismail,5020
Abdul_Ghafoor_Khan_Durrani,Abdul_Ghafoor_Khan_Durrani,621
Abdul_Ghani_Othman,Abdul_Ghani_Othman,6817
Abdul_Hadi_Arghandiwal,Abdul_Hadi_Arghandiwal,2690
Abdul_Hadi_Awang,Abdul_Hadi_Awang,9498
Abdul_Hafeez_Pirzada,Abdul_Hafeez_Pirzada,11
Abdul_Hai_Baloch,Abdul_Hai_Baloch,2900
Abdul_Hai_Neamati,Abdul_Hai_Neamati,1118
Abdul_Hakeem_Khan,Abdul_Hakeem_Khan,1053
Abdul_Hakim_Jan,Abdul_Hakim_Jan,1495
Abdul_Halim_Khaddam,Abdul_Halim_Khaddam,14391
Abdul_Hamid_Khan_Bhashani,Abdul_Hamid_Khan_Bhashani,110
Abdul_Hamid_Pawanteh,Abdul_Hamid_Pawanteh,2065
Abdul_Haq_%28Afghan_leader%29,Abdul_Haq_(Afghan_leader),291
Abdul_Haq_Shafaq,Abdul_Haq_Shafaq,1387
Abdul_Haris_Nasution,Abdul_Haris_Nasution,11515
Abdul_Jabbar_Khan,Abdul_Jabbar_Khan,4372
Abdul_Jabbar_Naeemi,Abdul_Jabbar_Naeemi,2629
Abdul_Kadir_Yusuf,Abdul_Kadir_Yusuf,4168
Abdul_Latif_Pedram,Abdul_Latif_Pedram,4086
Abdul_Majeed_Khwaja,Abdul_Majeed_Khwaja,458
Abdul_Majid_Rouzi,Abdul_Majid_Rouzi,3500
Abdul_Malik_Pahlawan,Abdul_Malik_Pahlawan,4309
Abdul_Mannan_Bhuiyan,Abdul_Mannan_Bhuiyan,3493
Abdul_Momim,Abdul_Momim,1159
Abdul_Qadir_%28Afghan_leader%29,Abdul_Qadir_(Afghan_leader),147
Abdul_Qadir_Bajamal,Abdul_Qadir_Bajamal,2938
Abdul_Qadir_Baloch,Abdul_Qadir_Baloch,113
Abdul_Qayyum_Khan,Abdul_Qayyum_Khan,8146
Abdul_Rahim_Wardak,Abdul_Rahim_Wardak,13213
Abdul_Rahman_%28Afghan_minister%29,Abdul_Rahman_(Afghan_minister),48
Abdul_Rahman_Abbas,Abdul_Rahman_Abbas,1615
Abdul_Rahman_Arif,Abdul_Rahman_Arif,18837
Abdul_Rahman_Ghassemlou,Abdul_Rahman_Ghassemlou,5923
Abdul_Rahman_Haji_Ahmadi,Abdul_Rahman_Haji_Ahmadi,1927
Abdul_Rahman_Hassan_Azzam,Abdul_Rahman_Hassan_Azzam,9551
Abdul_Rahman_Khleifawi,Abdul_Rahman_Khleifawi,62
Abdul_Rahman_Mustafa,Abdul_Rahman_Mustafa,2244
Abdul_Rahman_Ya%27kub,Abdul_Rahman_Ya'kub,8201
Abdul_Rahman_bin_Faisal,Abdul_Rahman_bin_Faisal,6002
Abdul_Rashid_Dostum,Abdul_Rashid_Dostum,63397
Abdul_Rasul_Sayyaf,Abdul_Rasul_Sayyaf,15177
Abdul_Rauf_Khan,Abdul_Rauf_Khan,1420
Abdul_Rauf_al-Kasm,Abdul_Rauf_al-Kasm,2208
Abdul_Razak_Hussein,Abdul_Razak_Hussein,406
Abdul_Sabur_Farid_Kohistani,Abdul_Sabur_Farid_Kohistani,2865
Abdul_Salam_Arif,Abdul_Salam_Arif,19977
Abdul_Salam_Zaeef,Abdul_Salam_Zaeef,13003
Abdul_Samad_Khan_Achakzai,Abdul_Samad_Khan_Achakzai,4061
Abdul_Samad_Siddiqui,Abdul_Samad_Siddiqui,759
Abdul_Sattar_Abu_Risha,Abdul_Sattar_Abu_Risha,18151
Abdul_Sattar_Afghani,Abdul_Sattar_Afghani,2293
Abdul_Sattar_Khan_Niazi,Abdul_Sattar_Khan_Niazi,1119
Abdul_Serry-Kamal,Abdul_Serry-Kamal,1661
Abdul_Taib_Mahmud,Abdul_Taib_Mahmud,40555
Abdul_Wahab_Khan,Abdul_Wahab_Khan,3492
Abdul_Wahid_Baba_Jan,Abdul_Wahid_Baba_Jan,3251
Abdulali_bey_Amirjanov,Abdulali_bey_Amirjanov,10
Abdulatif_Al-Ameeri,Abdulatif_Al-Ameeri,932
Abdulazeez_Ibrahim,Abdulazeez_Ibrahim,638
Abdulkareem_Adisa,Abdulkareem_Adisa,2655
Abdullah_%C3%96calan,Abdullah_Öcalan,67678
Abdullah_Abdurahman,Abdullah_Abdurahman,3003
Abdullah_Ahmad_Badawi,Abdullah_Ahmad_Badawi,93908
Abdullah_Bughra,Abdullah_Bughra,2059
Abdullah_CD,Abdullah_CD,3782
Abdullah_G%C3%BCl,Abdullah_Gül,110985
Abdullah_Haroon,Abdullah_Haroon,6608
Abdullah_Md_Zin,Abdullah_Md_Zin,1421
Abdullah_Tarmugi,Abdullah_Tarmugi,15461
Abdullah_Wardak,Abdullah_Wardak,2737
Abdullah_al-Ahmar,Abdullah_al-Ahmar,1875
Abdullah_bin_Zayed_Al_Nahyan,Abdullah_bin_Zayed_Al_Nahyan,16878
Abdullah_ibn_Husayn_al-Ahmar,Abdullah_ibn_Husayn_al-Ahmar,2978
Abdullah_of_Saudi_Arabia,Abdullah_of_Saudi_Arabia,654960
Abdullahi_Issa,Abdullahi_Issa,4389
Abdullahi_Mohammad_Ahmad_Hassan,Abdullahi_Mohammad_Ahmad_Hassan,1724
Abdullahi_Yusuf_Ahmed,Abdullahi_Yusuf_Ahmed,32926
Abdulmalik_Dehamshe,Abdulmalik_Dehamshe,2788
Abdulrahman_Mohamed_Babu,Abdulrahman_Mohamed_Babu,1973
Abdur_Rab_Nishtar,Abdur_Rab_Nishtar,10229
Abdur_Rahman_Biswas,Abdur_Rahman_Biswas,5383
Abdur_Rashid_Tarkabagish,Abdur_Rashid_Tarkabagish,111
Abdur_Razzaq_%28politician%29,Abdur_Razzaq_(politician),37
Abdurrahman_Sharafkandi,Abdurrahman_Sharafkandi,2079
Abdurrahman_Vazirov,Abdurrahman_Vazirov,2197
Abdurrahman_Wahid,Abdurrahman_Wahid,75477
Abdus_Samad_Azad,Abdus_Samad_Azad,2346
Abdus_Sattar_%28president%29,Abdus_Sattar_(president),80
Abdyl_K%C3%ABllezi,Abdyl_Këllezi,504
Abe_Fortas,Abe_Fortas,70189
Abe_Okpik,Abe_Okpik,2888
Abe_Ruef,Abe_Ruef,5395
Abedin_Dino,Abedin_Dino,3279
Abeid_Karume,Abeid_Karume,7361
Abel_Alier,Abel_Alier,2360
Abel_Caballero,Abel_Caballero,2702
Abel_Ferry,Abel_Ferry,1241
Abel_Gardey,Abel_Gardey,1059
