file,size
pagecounts-20100324-210000.gz,60.0
pagecounts-20100324-220000.gz,60.0
pagecounts-20100324-230000.gz,59.0
pagecounts-20100325-000001.gz,58.0
pagecounts-20100325-010000.gz,60.0
pagecounts-20100325-020000.gz,61.0
pagecounts-20100325-030000.gz,60.0
pagecounts-20100325-040000.gz,59.0
pagecounts-20100325-050000.gz,58.0
pagecounts-20100325-060000.gz,58.0
pagecounts-20100325-070000.gz,61.0
pagecounts-20100325-080000.gz,66.0
pagecounts-20100325-090000.gz,70.0
pagecounts-20100325-100000.gz,69.0
pagecounts-20100325-110001.gz,69.0
pagecounts-20100325-120000.gz,68.0
pagecounts-20100325-130000.gz,65.0
pagecounts-20100325-140000.gz,64.0
pagecounts-20100325-150000.gz,62.0
pagecounts-20100325-160000.gz,61.0
pagecounts-20100325-170000.gz,61.0
pagecounts-20100325-180000.gz,60.0
pagecounts-20100325-190000.gz,59.0
pagecounts-20100325-200000.gz,58.0
pagecounts-20100325-210000.gz,57.0
pagecounts-20100325-220001.gz,59.0
pagecounts-20100325-230000.gz,59.0
pagecounts-20100326-000000.gz,58.0
pagecounts-20100326-010000.gz,58.0
pagecounts-20100326-020000.gz,56.0
pagecounts-20100326-030000.gz,56.0
pagecounts-20100326-040000.gz,54.0
pagecounts-20100326-050000.gz,54.0
pagecounts-20100326-060000.gz,54.0
pagecounts-20100326-070000.gz,56.0
pagecounts-20100326-080000.gz,60.0
pagecounts-20100326-090001.gz,65.0
pagecounts-20100326-100000.gz,67.0
pagecounts-20100326-110000.gz,68.0
pagecounts-20100326-120000.gz,69.0
pagecounts-20100326-130000.gz,66.0
pagecounts-20100326-140000.gz,64.0
pagecounts-20100326-150000.gz,62.0
pagecounts-20100326-160000.gz,62.0
pagecounts-20100326-170000.gz,62.0
pagecounts-20100326-180000.gz,62.0
pagecounts-20100326-190000.gz,62.0
pagecounts-20100326-200001.gz,61.0
pagecounts-20100326-210000.gz,61.0
pagecounts-20100326-220000.gz,62.0
pagecounts-20100326-230000.gz,63.0
pagecounts-20100327-000000.gz,62.0
pagecounts-20100327-010000.gz,60.0
pagecounts-20100327-020000.gz,58.0
pagecounts-20100327-030000.gz,57.0
pagecounts-20100327-040000.gz,56.0
pagecounts-20100327-050000.gz,54.0
pagecounts-20100327-060000.gz,54.0
pagecounts-20100327-070001.gz,56.0
pagecounts-20100327-080000.gz,58.0
pagecounts-20100327-090000.gz,62.0
pagecounts-20100327-100000.gz,66.0
pagecounts-20100327-110000.gz,66.0
pagecounts-20100327-120000.gz,67.0
pagecounts-20100327-130000.gz,65.0
pagecounts-20100327-140000.gz,64.0
pagecounts-20100327-150000.gz,64.0
pagecounts-20100327-160000.gz,62.0
pagecounts-20100327-170000.gz,62.0
pagecounts-20100327-180001.gz,61.0
pagecounts-20100327-190000.gz,60.0
pagecounts-20100327-200000.gz,59.0
pagecounts-20100327-210000.gz,57.0
pagecounts-20100327-220000.gz,58.0
pagecounts-20100327-230000.gz,58.0
pagecounts-20100328-000000.gz,55.0
pagecounts-20100328-010000.gz,54.0
pagecounts-20100328-020000.gz,52.0
pagecounts-20100328-030000.gz,52.0
pagecounts-20100328-040000.gz,51.0
pagecounts-20100328-050000.gz,52.0
pagecounts-20100328-060001.gz,52.0
pagecounts-20100328-070000.gz,53.0
pagecounts-20100328-080000.gz,56.0
pagecounts-20100328-090000.gz,61.0
pagecounts-20100328-100000.gz,65.0
pagecounts-20100328-110000.gz,66.0
pagecounts-20100328-120000.gz,66.0
pagecounts-20100328-130000.gz,66.0
pagecounts-20100328-140000.gz,64.0
pagecounts-20100328-150000.gz,63.0
pagecounts-20100328-160001.gz,62.0
pagecounts-20100328-170000.gz,60.0
pagecounts-20100328-180000.gz,60.0
pagecounts-20100328-190000.gz,59.0
pagecounts-20100328-200000.gz,58.0
pagecounts-20100328-210000.gz,58.0
pagecounts-20100328-220000.gz,60.0
pagecounts-20100328-230000.gz,61.0
pagecounts-20100329-000000.gz,60.0
pagecounts-20100329-010000.gz,58.0
pagecounts-20100329-020000.gz,56.0
pagecounts-20100329-030001.gz,58.0
pagecounts-20100329-040000.gz,57.0
pagecounts-20100329-050000.gz,56.0
pagecounts-20100329-060000.gz,59.0
pagecounts-20100329-070000.gz,63.0
pagecounts-20100329-080000.gz,65.0
pagecounts-20100329-090000.gz,67.0
pagecounts-20100329-100000.gz,67.0
pagecounts-20100329-110000.gz,67.0
pagecounts-20100329-120000.gz,65.0
pagecounts-20100329-130000.gz,61.0
pagecounts-20100329-140001.gz,60.0
pagecounts-20100329-150000.gz,59.0
pagecounts-20100329-160000.gz,58.0
pagecounts-20100329-170000.gz,58.0
pagecounts-20100329-180000.gz,57.0
pagecounts-20100329-190000.gz,57.0
pagecounts-20100329-200000.gz,57.0
pagecounts-20100329-210000.gz,56.0
pagecounts-20100329-220000.gz,56.0
pagecounts-20100329-230000.gz,51.0
pagecounts-20100330-000000.gz,51.0
pagecounts-20100330-010000.gz,53.0
pagecounts-20100330-020001.gz,53.0
pagecounts-20100330-030000.gz,54.0
pagecounts-20100330-040000.gz,54.0
pagecounts-20100330-050000.gz,55.0
pagecounts-20100330-060000.gz,57.0
pagecounts-20100330-070000.gz,61.0
pagecounts-20100330-080000.gz,65.0
pagecounts-20100330-090000.gz,66.0
pagecounts-20100330-100000.gz,63.0
pagecounts-20100330-110001.gz,65.0
pagecounts-20100330-120000.gz,63.0
pagecounts-20100330-130000.gz,61.0
pagecounts-20100330-140000.gz,59.0
pagecounts-20100330-150000.gz,58.0
pagecounts-20100330-160000.gz,58.0
pagecounts-20100330-170000.gz,57.0
pagecounts-20100330-180000.gz,56.0
pagecounts-20100330-190000.gz,57.0
pagecounts-20100330-200000.gz,55.0
pagecounts-20100330-210000.gz,56.0
pagecounts-20100330-220001.gz,56.0
pagecounts-20100330-230000.gz,58.0
pagecounts-20100331-000000.gz,56.0
pagecounts-20100331-010000.gz,55.0
pagecounts-20100331-020000.gz,56.0
pagecounts-20100331-030000.gz,55.0
pagecounts-20100331-040000.gz,56.0
pagecounts-20100331-050000.gz,56.0
pagecounts-20100331-060000.gz,60.0
pagecounts-20100331-070000.gz,64.0
pagecounts-20100331-080000.gz,68.0
pagecounts-20100331-090001.gz,69.0
pagecounts-20100331-100000.gz,69.0
pagecounts-20100331-110000.gz,68.0
pagecounts-20100331-120000.gz,67.0
pagecounts-20100331-130000.gz,65.0
pagecounts-20100331-140000.gz,62.0
pagecounts-20100331-150000.gz,61.0
pagecounts-20100331-160000.gz,62.0
pagecounts-20100331-170000.gz,62.0
pagecounts-20100331-180000.gz,62.0
pagecounts-20100331-190001.gz,61.0
pagecounts-20100331-200000.gz,60.0
pagecounts-20100331-210000.gz,60.0
pagecounts-20100331-220000.gz,60.0
pagecounts-20100331-230000.gz,61.0
pagecounts-20100401-000000.gz,58.0
pagecounts-20100401-010000.gz,58.0
pagecounts-20100401-020000.gz,57.0
pagecounts-20100401-030000.gz,54.0
pagecounts-20100401-040000.gz,52.0
pagecounts-20100401-050000.gz,56.0
pagecounts-20100401-060000.gz,56.0
pagecounts-20100401-070001.gz,61.0
pagecounts-20100401-080000.gz,62.0
pagecounts-20100401-090000.gz,65.0
pagecounts-20100401-100000.gz,68.0
pagecounts-20100401-110000.gz,65.0
pagecounts-20100401-120000.gz,63.0
pagecounts-20100401-130000.gz,62.0
pagecounts-20100401-140000.gz,60.0
pagecounts-20100401-150000.gz,59.0
pagecounts-20100401-160000.gz,60.0
pagecounts-20100401-170000.gz,60.0
pagecounts-20100401-180000.gz,59.0
pagecounts-20100401-190001.gz,60.0
pagecounts-20100401-200000.gz,58.0
pagecounts-20100401-210000.gz,59.0
pagecounts-20100401-220000.gz,62.0
pagecounts-20100401-230000.gz,63.0
pagecounts-20100402-000000.gz,59.0
pagecounts-20100402-010000.gz,58.0
pagecounts-20100402-020000.gz,57.0
pagecounts-20100402-030000.gz,57.0
pagecounts-20100402-040000.gz,56.0
pagecounts-20100402-050001.gz,57.0
pagecounts-20100402-060000.gz,58.0
pagecounts-20100402-070000.gz,60.0
pagecounts-20100402-080000.gz,64.0
pagecounts-20100402-090000.gz,67.0
pagecounts-20100402-100000.gz,68.0
pagecounts-20100402-110000.gz,68.0
pagecounts-20100402-120000.gz,65.0
pagecounts-20100402-130000.gz,64.0
pagecounts-20100402-140001.gz,63.0
pagecounts-20100402-150000.gz,61.0
pagecounts-20100402-160000.gz,59.0
pagecounts-20100402-170000.gz,59.0
pagecounts-20100402-180000.gz,60.0
pagecounts-20100402-190000.gz,62.0
pagecounts-20100402-200000.gz,62.0
pagecounts-20100402-210000.gz,62.0
pagecounts-20100402-220000.gz,64.0
pagecounts-20100402-230000.gz,62.0
pagecounts-20100403-000000.gz,60.0
pagecounts-20100403-010000.gz,56.0
pagecounts-20100403-020001.gz,55.0
pagecounts-20100403-030000.gz,54.0
pagecounts-20100403-040000.gz,56.0
pagecounts-20100403-050000.gz,58.0
pagecounts-20100403-060000.gz,56.0
pagecounts-20100403-070000.gz,58.0
pagecounts-20100403-080000.gz,60.0
pagecounts-20100403-090000.gz,63.0
pagecounts-20100403-100000.gz,65.0
pagecounts-20100403-110000.gz,64.0
pagecounts-20100403-120000.gz,66.0
pagecounts-20100403-130001.gz,66.0
pagecounts-20100403-140000.gz,68.0
pagecounts-20100403-150000.gz,64.0
pagecounts-20100403-160000.gz,63.0
pagecounts-20100403-170000.gz,63.0
pagecounts-20100403-180000.gz,64.0
pagecounts-20100403-190000.gz,66.0
pagecounts-20100403-200000.gz,64.0
pagecounts-20100403-210000.gz,64.0
pagecounts-20100403-220000.gz,64.0
pagecounts-20100403-230000.gz,63.0
pagecounts-20100404-000001.gz,63.0
pagecounts-20100404-010000.gz,63.0
pagecounts-20100404-020000.gz,54.0
pagecounts-20100404-030000.gz,53.0
pagecounts-20100404-040000.gz,52.0
pagecounts-20100404-050000.gz,52.0
pagecounts-20100404-060000.gz,54.0
pagecounts-20100404-070000.gz,56.0
pagecounts-20100404-080000.gz,58.0
pagecounts-20100404-090000.gz,62.0
pagecounts-20100404-100000.gz,64.0
pagecounts-20100404-110001.gz,65.0
pagecounts-20100404-120000.gz,65.0
pagecounts-20100404-130000.gz,66.0
pagecounts-20100404-140000.gz,65.0
pagecounts-20100404-150000.gz,63.0
pagecounts-20100404-160000.gz,64.0
pagecounts-20100404-170000.gz,62.0
pagecounts-20100404-180000.gz,62.0
pagecounts-20100404-190000.gz,62.0
pagecounts-20100404-200000.gz,62.0
pagecounts-20100404-210001.gz,61.0
pagecounts-20100404-220000.gz,62.0
pagecounts-20100404-230000.gz,62.0
pagecounts-20100405-000000.gz,60.0
pagecounts-20100405-010000.gz,59.0
pagecounts-20100405-020000.gz,57.0
pagecounts-20100405-030000.gz,57.0
pagecounts-20100405-040000.gz,55.0
pagecounts-20100405-050000.gz,54.0
pagecounts-20100405-060000.gz,57.0
pagecounts-20100405-070001.gz,60.0
pagecounts-20100405-080000.gz,64.0
pagecounts-20100405-090000.gz,67.0
pagecounts-20100405-100000.gz,68.0
pagecounts-20100405-110000.gz,69.0
pagecounts-20100405-120000.gz,68.0
pagecounts-20100405-130000.gz,66.0
pagecounts-20100405-140000.gz,64.0
pagecounts-20100405-150000.gz,63.0
pagecounts-20100405-160000.gz,62.0
pagecounts-20100405-170000.gz,60.0
pagecounts-20100405-180001.gz,57.0
pagecounts-20100405-190000.gz,55.0
pagecounts-20100405-200000.gz,57.0
pagecounts-20100405-210000.gz,59.0
pagecounts-20100405-220000.gz,60.0
pagecounts-20100405-230000.gz,60.0
pagecounts-20100406-000000.gz,62.0
pagecounts-20100406-010000.gz,60.0
pagecounts-20100406-020000.gz,59.0
pagecounts-20100406-030000.gz,58.0
pagecounts-20100406-040000.gz,57.0
pagecounts-20100406-050001.gz,57.0
pagecounts-20100406-060000.gz,60.0
pagecounts-20100406-070000.gz,62.0
pagecounts-20100406-080000.gz,64.0
pagecounts-20100406-090000.gz,61.0
pagecounts-20100406-100000.gz,60.0
pagecounts-20100406-110000.gz,60.0
pagecounts-20100406-120000.gz,58.0
pagecounts-20100406-130000.gz,58.0
pagecounts-20100406-140000.gz,57.0
pagecounts-20100406-150000.gz,56.0
pagecounts-20100406-160000.gz,55.0
pagecounts-20100406-170001.gz,56.0
pagecounts-20100406-180000.gz,58.0
pagecounts-20100406-190000.gz,58.0
pagecounts-20100406-200000.gz,58.0
pagecounts-20100406-210000.gz,60.0
pagecounts-20100406-220000.gz,61.0
pagecounts-20100406-230000.gz,65.0
pagecounts-20100407-000000.gz,65.0
pagecounts-20100407-010000.gz,64.0
pagecounts-20100407-020000.gz,63.0
pagecounts-20100407-030000.gz,62.0
pagecounts-20100407-040001.gz,61.0
pagecounts-20100407-050000.gz,61.0
pagecounts-20100407-060000.gz,63.0
pagecounts-20100407-070000.gz,67.0
pagecounts-20100407-080000.gz,70.0
pagecounts-20100407-090000.gz,71.0
pagecounts-20100407-100000.gz,70.0
pagecounts-20100407-110000.gz,72.0
pagecounts-20100407-120000.gz,69.0
pagecounts-20100407-130000.gz,66.0
pagecounts-20100407-140001.gz,64.0
pagecounts-20100407-150000.gz,63.0
pagecounts-20100407-160000.gz,62.0
pagecounts-20100407-170000.gz,59.0
pagecounts-20100407-180000.gz,57.0
pagecounts-20100407-190000.gz,57.0
pagecounts-20100407-200000.gz,57.0
pagecounts-20100407-210000.gz,57.0
pagecounts-20100407-220000.gz,59.0
pagecounts-20100407-230000.gz,61.0
pagecounts-20100408-000000.gz,62.0
pagecounts-20100408-010000.gz,60.0
pagecounts-20100408-020001.gz,60.0
pagecounts-20100408-030000.gz,58.0
pagecounts-20100408-040000.gz,57.0
pagecounts-20100408-050000.gz,59.0
pagecounts-20100408-060000.gz,62.0
pagecounts-20100408-070000.gz,66.0
pagecounts-20100408-080000.gz,70.0
pagecounts-20100408-090000.gz,70.0
pagecounts-20100408-100000.gz,69.0
pagecounts-20100408-110000.gz,69.0
pagecounts-20100408-120000.gz,67.0
pagecounts-20100408-130001.gz,64.0
pagecounts-20100408-140000.gz,61.0
pagecounts-20100408-150000.gz,60.0
pagecounts-20100408-160000.gz,59.0
pagecounts-20100408-170000.gz,58.0
pagecounts-20100408-180000.gz,55.0
pagecounts-20100408-190000.gz,55.0
pagecounts-20100408-200000.gz,55.0
pagecounts-20100408-210000.gz,58.0
pagecounts-20100408-220000.gz,60.0
pagecounts-20100408-230000.gz,61.0
pagecounts-20100409-000001.gz,61.0
pagecounts-20100409-010000.gz,59.0
pagecounts-20100409-020000.gz,58.0
pagecounts-20100409-030000.gz,57.0
pagecounts-20100409-040000.gz,56.0
pagecounts-20100409-050000.gz,56.0
pagecounts-20100409-060000.gz,59.0
pagecounts-20100409-070000.gz,63.0
pagecounts-20100409-080000.gz,67.0
pagecounts-20100409-090000.gz,70.0
pagecounts-20100409-100000.gz,69.0
pagecounts-20100409-110001.gz,70.0
pagecounts-20100409-120000.gz,68.0
pagecounts-20100409-130000.gz,66.0
pagecounts-20100409-140000.gz,65.0
pagecounts-20100409-150000.gz,63.0
pagecounts-20100409-160000.gz,63.0
pagecounts-20100409-170000.gz,61.0
pagecounts-20100409-180000.gz,60.0
pagecounts-20100409-190000.gz,59.0
pagecounts-20100409-200000.gz,61.0
pagecounts-20100409-210000.gz,61.0
pagecounts-20100409-220001.gz,62.0
pagecounts-20100409-230000.gz,62.0
pagecounts-20100410-000000.gz,59.0
pagecounts-20100410-010000.gz,57.0
pagecounts-20100410-020000.gz,55.0
pagecounts-20100410-030000.gz,51.0
pagecounts-20100410-040000.gz,52.0
pagecounts-20100410-050000.gz,51.0
pagecounts-20100410-060000.gz,54.0
pagecounts-20100410-070000.gz,55.0
pagecounts-20100410-080000.gz,58.0
pagecounts-20100410-090001.gz,62.0
pagecounts-20100410-100000.gz,66.0
pagecounts-20100410-110000.gz,67.0
pagecounts-20100410-120000.gz,66.0
pagecounts-20100410-130000.gz,65.0
pagecounts-20100410-140000.gz,64.0
pagecounts-20100410-150000.gz,63.0
pagecounts-20100410-160000.gz,62.0
pagecounts-20100410-170000.gz,62.0
pagecounts-20100410-180000.gz,59.0
pagecounts-20100410-190000.gz,59.0
pagecounts-20100410-200001.gz,59.0
pagecounts-20100410-210000.gz,59.0
pagecounts-20100410-220000.gz,60.0
pagecounts-20100410-230000.gz,62.0
pagecounts-20100411-000000.gz,61.0
pagecounts-20100411-010000.gz,59.0
pagecounts-20100411-020000.gz,57.0
pagecounts-20100411-030000.gz,56.0
pagecounts-20100411-040000.gz,55.0
pagecounts-20100411-050000.gz,55.0
pagecounts-20100411-060000.gz,55.0
pagecounts-20100411-070001.gz,58.0
pagecounts-20100411-080000.gz,63.0
pagecounts-20100411-090000.gz,66.0
pagecounts-20100411-100000.gz,65.0
pagecounts-20100411-110000.gz,64.0
pagecounts-20100411-120000.gz,62.0
pagecounts-20100411-130000.gz,60.0
pagecounts-20100411-140000.gz,60.0
pagecounts-20100411-150000.gz,58.0
pagecounts-20100411-160000.gz,61.0
pagecounts-20100411-170001.gz,62.0
pagecounts-20100411-180000.gz,59.0
pagecounts-20100411-190000.gz,58.0
pagecounts-20100411-200000.gz,53.0
pagecounts-20100411-210000.gz,55.0
pagecounts-20100411-220000.gz,56.0
pagecounts-20100411-230000.gz,57.0
pagecounts-20100412-000000.gz,59.0
pagecounts-20100412-010000.gz,60.0
pagecounts-20100412-020000.gz,58.0
pagecounts-20100412-030000.gz,58.0
pagecounts-20100412-040000.gz,58.0
pagecounts-20100412-050000.gz,59.0
pagecounts-20100412-060001.gz,62.0
pagecounts-20100412-070000.gz,67.0
pagecounts-20100412-080000.gz,68.0
pagecounts-20100412-090000.gz,67.0
pagecounts-20100412-100000.gz,65.0
pagecounts-20100412-110000.gz,65.0
pagecounts-20100412-120000.gz,63.0
pagecounts-20100412-130000.gz,60.0
pagecounts-20100412-140000.gz,58.0
pagecounts-20100412-150000.gz,58.0
pagecounts-20100412-160001.gz,57.0
pagecounts-20100412-170000.gz,58.0
pagecounts-20100412-180000.gz,56.0
pagecounts-20100412-190000.gz,54.0
pagecounts-20100412-200000.gz,54.0
pagecounts-20100412-210000.gz,55.0
pagecounts-20100412-220000.gz,57.0
pagecounts-20100412-230000.gz,57.0
pagecounts-20100413-000000.gz,58.0
pagecounts-20100413-010000.gz,59.0
pagecounts-20100413-020000.gz,58.0
pagecounts-20100413-030001.gz,58.0
pagecounts-20100413-040000.gz,58.0
pagecounts-20100413-050000.gz,58.0
pagecounts-20100413-060000.gz,59.0
pagecounts-20100413-070000.gz,64.0
pagecounts-20100413-080000.gz,67.0
pagecounts-20100413-090000.gz,67.0
pagecounts-20100413-100000.gz,67.0
pagecounts-20100413-110000.gz,67.0
pagecounts-20100413-120000.gz,65.0
pagecounts-20100413-130000.gz,62.0
pagecounts-20100413-140001.gz,60.0
pagecounts-20100413-150000.gz,58.0
pagecounts-20100413-160000.gz,57.0
pagecounts-20100413-170000.gz,57.0
pagecounts-20100413-180000.gz,54.0
pagecounts-20100413-190000.gz,54.0
pagecounts-20100413-200000.gz,54.0
pagecounts-20100413-210000.gz,56.0
pagecounts-20100413-220000.gz,57.0
pagecounts-20100413-230000.gz,58.0
pagecounts-20100414-000000.gz,56.0
pagecounts-20100414-010001.gz,56.0
pagecounts-20100414-020000.gz,60.0
pagecounts-20100414-030000.gz,61.0
pagecounts-20100414-040000.gz,58.0
pagecounts-20100414-050000.gz,58.0
pagecounts-20100414-060000.gz,61.0
pagecounts-20100414-070000.gz,66.0
pagecounts-20100414-080000.gz,69.0
pagecounts-20100414-090000.gz,69.0
pagecounts-20100414-100000.gz,71.0
pagecounts-20100414-110001.gz,69.0
pagecounts-20100414-120000.gz,67.0
pagecounts-20100414-130000.gz,63.0
pagecounts-20100414-140000.gz,60.0
pagecounts-20100414-150000.gz,59.0
pagecounts-20100414-160000.gz,59.0
pagecounts-20100414-170000.gz,58.0
pagecounts-20100414-180000.gz,56.0
pagecounts-20100414-190000.gz,56.0
pagecounts-20100414-200000.gz,56.0
pagecounts-20100414-210000.gz,57.0
pagecounts-20100414-220000.gz,58.0
pagecounts-20100414-230001.gz,59.0
pagecounts-20100415-000000.gz,59.0
pagecounts-20100415-010000.gz,59.0
pagecounts-20100415-020000.gz,58.0
pagecounts-20100415-030000.gz,58.0
pagecounts-20100415-040000.gz,57.0
pagecounts-20100415-050000.gz,57.0
pagecounts-20100415-060000.gz,58.0
pagecounts-20100415-070000.gz,64.0
pagecounts-20100415-080000.gz,69.0
pagecounts-20100415-090001.gz,68.0
pagecounts-20100415-100000.gz,66.0
pagecounts-20100415-110000.gz,66.0
pagecounts-20100415-120000.gz,65.0
pagecounts-20100415-130000.gz,63.0
pagecounts-20100415-140000.gz,61.0
pagecounts-20100415-150000.gz,60.0
pagecounts-20100415-160000.gz,59.0
pagecounts-20100415-170000.gz,60.0
pagecounts-20100415-180000.gz,57.0
pagecounts-20100415-190001.gz,57.0
pagecounts-20100415-200000.gz,57.0
pagecounts-20100415-210000.gz,58.0
pagecounts-20100415-220000.gz,59.0
pagecounts-20100415-230000.gz,62.0
pagecounts-20100416-000000.gz,61.0
pagecounts-20100416-010000.gz,61.0
pagecounts-20100416-020000.gz,60.0
pagecounts-20100416-030000.gz,59.0
pagecounts-20100416-040000.gz,58.0
pagecounts-20100416-050000.gz,58.0
pagecounts-20100416-060001.gz,61.0
pagecounts-20100416-070000.gz,65.0
pagecounts-20100416-080000.gz,68.0
pagecounts-20100416-090000.gz,70.0
pagecounts-20100416-100000.gz,70.0
pagecounts-20100416-110000.gz,70.0
pagecounts-20100416-120000.gz,68.0
pagecounts-20100416-130000.gz,67.0
pagecounts-20100416-140000.gz,65.0
pagecounts-20100416-150000.gz,64.0
pagecounts-20100416-160001.gz,64.0
pagecounts-20100416-170000.gz,65.0
pagecounts-20100416-180000.gz,63.0
pagecounts-20100416-190000.gz,62.0
pagecounts-20100416-200000.gz,62.0
pagecounts-20100416-210000.gz,63.0
pagecounts-20100416-220000.gz,64.0
pagecounts-20100416-230000.gz,65.0
pagecounts-20100417-000000.gz,62.0
pagecounts-20100417-010000.gz,61.0
pagecounts-20100417-020000.gz,59.0
pagecounts-20100417-030000.gz,58.0
pagecounts-20100417-040001.gz,58.0
pagecounts-20100417-050000.gz,57.0
pagecounts-20100417-060000.gz,59.0
pagecounts-20100417-070000.gz,63.0
pagecounts-20100417-080000.gz,64.0
pagecounts-20100417-090000.gz,69.0
pagecounts-20100417-100000.gz,69.0
pagecounts-20100417-110000.gz,72.0
pagecounts-20100417-120000.gz,71.0
pagecounts-20100417-130000.gz,70.0
pagecounts-20100417-140001.gz,67.0
pagecounts-20100417-150000.gz,67.0
pagecounts-20100417-160000.gz,65.0
pagecounts-20100417-170000.gz,64.0
pagecounts-20100417-180000.gz,63.0
pagecounts-20100417-190000.gz,63.0
pagecounts-20100417-200000.gz,62.0
pagecounts-20100417-210000.gz,63.0
pagecounts-20100417-220000.gz,64.0
pagecounts-20100417-230000.gz,64.0
pagecounts-20100418-000000.gz,61.0
pagecounts-20100418-010000.gz,58.0
pagecounts-20100418-020001.gz,57.0
pagecounts-20100418-030000.gz,55.0
pagecounts-20100418-040000.gz,55.0
pagecounts-20100418-050000.gz,54.0
pagecounts-20100418-060000.gz,56.0
pagecounts-20100418-070000.gz,58.0
pagecounts-20100418-080000.gz,62.0
pagecounts-20100418-090000.gz,66.0
pagecounts-20100418-100000.gz,66.0
pagecounts-20100418-110000.gz,65.0
pagecounts-20100418-120001.gz,65.0
pagecounts-20100418-130000.gz,63.0
pagecounts-20100418-140000.gz,63.0
pagecounts-20100418-150000.gz,61.0
pagecounts-20100418-160000.gz,61.0
pagecounts-20100418-170000.gz,59.0
pagecounts-20100418-180000.gz,57.0
pagecounts-20100418-190000.gz,55.0
pagecounts-20100418-200000.gz,55.0
pagecounts-20100418-210000.gz,57.0
pagecounts-20100418-220000.gz,57.0
pagecounts-20100418-230000.gz,57.0
pagecounts-20100419-000000.gz,61.0
pagecounts-20100419-010001.gz,59.0
pagecounts-20100419-020000.gz,58.0
pagecounts-20100419-030000.gz,57.0
pagecounts-20100419-040000.gz,58.0
pagecounts-20100419-050000.gz,57.0
pagecounts-20100419-060000.gz,59.0
pagecounts-20100419-070000.gz,64.0
pagecounts-20100419-080000.gz,67.0
pagecounts-20100419-090000.gz,69.0
pagecounts-20100419-100000.gz,67.0
pagecounts-20100419-110000.gz,64.0
pagecounts-20100419-120000.gz,64.0
pagecounts-20100419-130000.gz,61.0
pagecounts-20100419-140001.gz,59.0
pagecounts-20100419-150000.gz,59.0
pagecounts-20100419-160000.gz,58.0
pagecounts-20100419-170000.gz,58.0
pagecounts-20100419-180000.gz,56.0
pagecounts-20100419-190000.gz,55.0
pagecounts-20100419-200000.gz,55.0
pagecounts-20100419-210000.gz,55.0
pagecounts-20100419-220000.gz,55.0
pagecounts-20100419-230000.gz,57.0
pagecounts-20100420-000000.gz,57.0
pagecounts-20100420-010001.gz,56.0
pagecounts-20100420-020000.gz,56.0
pagecounts-20100420-030000.gz,56.0
pagecounts-20100420-040000.gz,54.0
pagecounts-20100420-050000.gz,58.0
pagecounts-20100420-060000.gz,60.0
pagecounts-20100420-070000.gz,63.0
pagecounts-20100420-080000.gz,66.0
pagecounts-20100420-090000.gz,68.0
pagecounts-20100420-100000.gz,67.0
pagecounts-20100420-110000.gz,67.0
pagecounts-20100420-120001.gz,65.0
pagecounts-20100420-130000.gz,62.0
pagecounts-20100420-140000.gz,61.0
pagecounts-20100420-150000.gz,59.0
pagecounts-20100420-160000.gz,58.0
pagecounts-20100420-170000.gz,57.0
pagecounts-20100420-180000.gz,55.0
pagecounts-20100420-190000.gz,55.0
pagecounts-20100420-200000.gz,54.0
pagecounts-20100420-210000.gz,57.0
pagecounts-20100420-220000.gz,57.0
pagecounts-20100420-230000.gz,58.0
pagecounts-20100421-000001.gz,58.0
pagecounts-20100421-010000.gz,56.0
pagecounts-20100421-020000.gz,57.0
pagecounts-20100421-030000.gz,57.0
pagecounts-20100421-040000.gz,57.0
pagecounts-20100421-050000.gz,56.0
pagecounts-20100421-060000.gz,59.0
pagecounts-20100421-070000.gz,64.0
pagecounts-20100421-080000.gz,67.0
pagecounts-20100421-090000.gz,67.0
pagecounts-20100421-100000.gz,64.0
pagecounts-20100421-110000.gz,64.0
pagecounts-20100421-120001.gz,63.0
pagecounts-20100421-130000.gz,61.0
pagecounts-20100421-140000.gz,60.0
pagecounts-20100421-150000.gz,58.0
pagecounts-20100421-160000.gz,58.0
pagecounts-20100421-170000.gz,58.0
pagecounts-20100421-180000.gz,57.0
pagecounts-20100421-190000.gz,56.0
pagecounts-20100421-200000.gz,56.0
pagecounts-20100421-210000.gz,57.0
pagecounts-20100421-220000.gz,58.0
pagecounts-20100421-230001.gz,58.0
pagecounts-20100422-000000.gz,59.0
pagecounts-20100422-010000.gz,59.0
pagecounts-20100422-020000.gz,59.0
pagecounts-20100422-030000.gz,59.0
pagecounts-20100422-040000.gz,58.0
pagecounts-20100422-050000.gz,58.0
pagecounts-20100422-060000.gz,60.0
pagecounts-20100422-070000.gz,65.0
pagecounts-20100422-080000.gz,68.0
pagecounts-20100422-090000.gz,66.0
pagecounts-20100422-100001.gz,65.0
pagecounts-20100422-110000.gz,64.0
pagecounts-20100422-120000.gz,63.0
pagecounts-20100422-130000.gz,62.0
pagecounts-20100422-140000.gz,60.0
pagecounts-20100422-150000.gz,59.0
pagecounts-20100422-160000.gz,58.0
pagecounts-20100422-170000.gz,59.0
pagecounts-20100422-180000.gz,58.0
pagecounts-20100422-190000.gz,56.0
pagecounts-20100422-200000.gz,56.0
pagecounts-20100422-210001.gz,58.0
pagecounts-20100422-220000.gz,60.0
pagecounts-20100422-230000.gz,62.0
