id,efficiency
93837,0.555555555556
425985,1.0
10923,1.0
851973,0.75
294918,1.0
524295,1.0
964343,1.0
797356,0.671875
360458,1.0
643767,1.0
1015822,0.877551020408
426629,1.0
524306,1.0
622611,1.0
688148,0.70703125
507376,0.796875
622617,1.0
988339,0.5
252573,1.0
655390,1.0
491551,1.0
1114146,0.5
262179,0.777777777778
418995,1.0
76465,1.0
1114153,0.91135734072
98349,0.583333333333
917550,1.0
617581,0.75
113479,0.555555555556
720947,1.0
415664,1.0
54622,1.0
393270,0.861111111111
393225,1.0
786492,0.983801652893
1101615,1.0
983103,0.597633136095
819264,0.5
65,1.0
852035,0.922865013774
996457,0.555555555556
65605,1.0
611681,1.0
1048648,0.0
987475,1.0
97113,1.0
1087804,1.0
131153,1.0
458835,1.0
1114196,1.0
524374,0.870967741935
295001,1.0
655450,0.469387755102
245775,0.75
990749,1.0
163933,0.666666666667
982020,1.0
300389,0.625
426081,1.0
1146979,0.555555555556
491621,0.611111111111
360551,0.6796875
475736,1.0
1048683,0.6875
426092,1.0
606226,1.0
393329,1.0
262259,1.0
262260,0.555555555556
1048695,0.888888888889
737791,1.0
1015929,0.777777777778
131194,1.0
813759,1.0
1048701,0.959183673469
1147006,1.0
213013,1.0
557184,0.897959183673
207552,0.940095155709
1081474,0.82
458883,0.6
393348,1.0
65670,0.92
393351,0.528925619835
365932,1.0
360587,0.777777777778
733732,1.0
163981,0.805555555556
234861,1.0
144,0.8125
1015953,0.777777777778
524434,1.0
688275,0.910034602076
1114261,1.0
65688,1.0
360601,1.0
1048731,0.94674556213
511745,0.877551020408
950429,0.875
950430,0.375
837993,1.0
720151,1.0
770343,0.8125
1081507,0.92
1015974,0.666666666667
393383,1.0
231325,0.68
655532,0.857142857143
852142,0.68
884911,0.969010107015
131248,1.0
917683,1.0
884916,1.0
884766,1.0
183,0.913580246914
32952,1.0
360634,1.0
393405,0.91796875
1081535,1.0
16416,0.875
928459,0.777777777778
382326,0.583333333333
131273,0.944444444444
498653,1.0
295116,1.0
229581,1.0
557262,1.0
813773,1.0
1147088,0.625
674097,1.0
491734,1.0
1081560,1.0
49188,1.0
1147098,0.555555555556
65755,0.975308641975
884956,0.75
1016029,1.0
458975,0.75
1016032,0.5
688355,0.6875
917733,1.0
1092305,1.0
983274,0.88671875
622827,1.0
894504,1.0
131314,0.842975206612
1116002,1.0
557300,1.0
21886,0.852071005917
164086,1.0
426231,1.0
248,0.555555555556
829267,1.0
103807,1.0
1081596,1.0
966698,0.666666666667
109269,1.0
524544,1.0
491777,1.0
942950,0.719387755102
259,1.0
358569,1.0
1114375,0.8505859375
590088,0.88
459017,1.0
229643,1.0
590092,0.934911242604
7203,0.551020408163
421185,0.777777777778
852242,0.834710743802
1048851,0.654320987654
622869,0.921597633136
721174,0.927376290495
819479,0.72
196889,1.0
845635,1.0
1016091,0.846153846154
950557,0.81640625
911103,1.0
98593,1.0
426274,0.88
360740,0.900625
360742,0.868512110727
1081639,0.72
459049,0.555555555556
491570,1.0
491823,0.939058171745
557360,1.0
5512,1.0
1148970,1.0
557365,1.0
491830,1.0
677257,1.0
655672,0.75
229690,0.778546712803
557372,0.5
65853,0.5
819518,0.5
229696,1.0
731872,0.666666666667
426307,1.0
983094,0.875
606679,1.0
229704,1.0
688459,1.0
229709,1.0
33102,0.68
431501,1.0
622931,0.527777777778
873870,1.0
360790,1.0
33111,1.0
1048927,0.916666666667
131424,0.632653061224
403063,1.0
819555,0.921956295525
917861,0.986111111111
1147238,0.92
885095,0.625
688489,0.75
459114,1.0
33131,0.895747599451
754028,0.704081632653
251282,1.0
885102,0.902614191324
901181,1.0
98672,0.777777777778
223976,0.5
342627,0.83950617284
229748,1.0
1016181,0.625
786806,1.0
33143,0.857142857143
262520,0.864197530864
311359,0.8125
879011,1.0
1048958,0.5
885122,1.0
486123,1.0
1004950,0.5
1048968,0.877551020408
846572,1.0
819595,1.0
98701,1.0
983438,0.666666666667
273133,0.6875
754065,0.625
328082,0.940828402367
294979,1.0
1081748,1.0
164247,1.0
382679,1.0
524698,1.0
453359,0.96
721308,0.951111111111
393629,0.847222222222
393631,1.0
983456,1.0
60144,0.890625
677275,0.666666666667
655781,0.5
459174,0.924444444444
649969,0.5
590248,1.0
262570,0.722222222222
98733,1.0
557486,0.9056
1016239,0.755102040816
590256,1.0
966728,0.5
433193,1.0
328119,1.0
284063,0.333333333333
1114556,1.0
164287,0.925925925926
459200,1.0
295362,0.777777777778
253157,0.666666666667
852420,0.833333333333
760952,0.52
679789,1.0
693169,0.864197530864
33225,0.93
917962,1.0
653602,1.0
1081804,1.0
360909,1.0
950735,0.777777777778
950736,0.666666666667
1157880,0.5
990871,0.877551020408
393685,1.0
637437,0.75
852441,0.833333333333
751759,1.0
98780,1.0
164317,0.666666666667
98782,1.0
440162,0.5
546672,1.0
524770,0.795918367347
483,1.0
360932,1.0
786918,0.625
492008,0.777777777778
721385,1.0
328170,1.0
983534,0.950617283951
262640,0.5
1016305,0.8203125
655858,1.0
852467,1.0
1049077,0.875
33270,0.84
5677,0.48
786938,0.5
754172,0.888888888889
426493,0.5
688639,0.5
631327,1.0
611684,1.0
852484,1.0
852485,0.921597633136
983558,1.0
1081864,0.901234567901
447916,0.875
360971,1.0
98828,1.0
983566,1.0
1147407,1.0
801998,1.0
852497,1.0
1147411,0.64
524820,1.0
786968,0.5
438652,1.0
678811,1.0
1049115,1.0
11013,1.0
229920,1.0
1114657,1.0
229922,1.0
590371,0.5
548,1.0
328230,0.851851851852
918055,1.0
295464,1.0
