id,efficiency
524295,1.0
393225,0.75
524306,1.0
961198,1.0
655390,1.0
589829,1.0
262179,0.8
917550,1.0
393270,0.5
393274,0.875
786492,0.981020408163
65,0.78125
1048643,0.5
1048648,1.0
131153,1.0
524374,0.864197530864
655450,0.469387755102
393309,1.0
677221,0.784722222222
1048683,0.8
393324,1.0
393329,1.0
262259,1.0
262260,0.848888888889
1048695,0.888888888889
131194,1.0
1048701,0.921875
393348,1.0
262277,0.625
393351,0.479338842975
144,0.8125
524434,1.0
1048731,0.94674556213
393383,0.901234567901
786601,1.0
655532,0.859375
131248,1.0
917683,0.75
786612,1.0
183,0.89
393405,0.920415224913
131273,0.944444444444
786651,1.0
917727,1.0
131296,1.0
917733,1.0
131314,0.842975206612
524535,1.0
248,0.777777777778
917759,1.0
524544,1.0
259,1.0
655624,1.0
131339,0.875
272,1.0
1048851,0.654320987654
131366,1.0
393512,1.0
655663,1.0
427733,1.0
655672,0.75
393539,1.0
1048927,0.916666666667
131424,0.632653061224
917861,0.986111111111
786806,1.0
262520,0.884297520661
1048958,0.5
131459,1.0
1048968,0.938775510204
393618,1.0
524698,1.0
393629,0.85798816568
393631,0.333333333333
524705,1.0
677275,0.666666666667
655781,0.5
262570,0.638888888889
786865,1.0
677279,0.8125
444,0.728395061728
655808,0.333333333333
917957,0.5
917959,1.0
131529,1.0
917962,1.0
1157880,0.555555555556
393685,1.0
895738,1.0
379729,1.0
524770,0.795918367347
483,1.0
786918,0.625
131564,1.0
262640,0.8125
655858,1.0
1049077,0.875
786938,0.777777777778
918017,1.0
131592,1.0
1049100,1.0
524820,1.0
786968,0.666666666667
1049115,1.0
548,1.0
918055,1.0
918059,0.734375
262708,0.5
524858,1.0
655932,1.0
524866,0.777777777778
787012,0.75
918094,1.0
787032,0.555555555556
808378,1.0
606,0.959183673469
262753,0.680473372781
677307,1.0
524904,0.72
131696,0.5
109334,1.0
656008,1.0
918154,0.929752066116
393870,0.889273356401
1049237,1.0
262807,1.0
664,1.0
787104,1.0
656034,0.861111111111
787118,0.71875
131760,0.875
656055,0.777777777778
524993,1.0
262850,0.916666666667
787139,0.938775510204
787141,1.0
524998,1.0
711,1.0
713,1.0
262869,1.0
740,0.777777777778
1049318,1.0
656107,0.691358024691
525042,1.0
21971,1.0
393977,1.0
262906,0.93
393990,0.5
394000,0.666666666667
656154,1.0
797,1.0
816,1.0
656177,1.0
1049412,1.0
848,1.0
918355,1.0
853,0.777777777778
787287,0.916727538349
863,0.671875
394084,0.555555555556
263015,1.0
525165,1.0
880,1.0
889,1.0
1049473,0.88
656270,1.0
525203,1.0
394158,1.0
132032,0.958579881657
918471,1.0
132044,1.0
656334,0.805555555556
979,0.962962962963
982,1.0
656343,0.909631391201
991,1.0
132069,1.0
999,1.0
787432,0.722222222222
918511,1.0
1009,1.0
934041,0.5
633684,1.0
1019,0.875
656385,1.0
1049603,1.0
525319,0.611111111111
787465,0.9
263180,0.5
525325,0.84375
525327,1.0
263190,1.0
525335,1.0
1050,1.0
918555,0.875
787487,1.0
394272,0.75
1057,0.666666666667
132131,1.0
918564,1.0
656427,0.877551020408
918579,1.0
132148,0.8
394293,1.0
132163,0.5
918596,0.71875
132168,0.83984375
525393,0.777777777778
132186,1.0
87567,1.0
1049698,0.6
525414,1.0
787560,0.5
787561,1.0
1049711,0.691358024691
715819,1.0
525429,1.0
1049730,1.0
787589,1.0
918663,0.5
1092460,1.0
787603,0.8125
1173,0.625
525469,1.0
394399,0.880907372401
394403,1.0
525476,0.84
263335,0.625
132270,1.0
393417,0.86
525498,1.0
656571,0.888888888889
263357,1.0
1049792,1.0
525507,1.0
394441,0.913805697589
394448,0.75
263393,1.0
918754,1.0
918755,1.0
394478,1.0
1049839,1.0
394483,0.765432098765
787701,1.0
394491,1.0
132348,1.0
1049865,0.8096
1049874,1.0
1049877,0.666666666667
394520,1.0
525598,1.0
263455,0.777777777778
808496,1.0
918818,1.0
656683,1.0
656684,0.333333333333
1049909,0.625
1092490,0.75
918846,0.972222222222
656715,1.0
394579,0.865
525653,0.5
787798,0.88
656727,1.0
525657,1.0
525672,0.8125
1385,1.0
1049969,1.0
918900,1.0
394620,0.88671875
394626,1.0
132483,0.938775510204
263557,1.0
656776,1.0
918941,0.76
525726,0.9453125
394659,1.0
132516,1.0
284231,1.0
263600,0.666666666667
656820,0.98
787899,1.0
525757,0.75
132544,0.871972318339
394690,0.76
656839,1.0
1050061,1.0
656853,0.8
132577,0.75
525796,0.796875
919014,1.0
1050094,0.728395061728
394736,1.0
525814,0.625
787962,0.5
1531,1.0
525822,1.0
919042,1.0
919044,0.83
919045,0.837370242215
656904,1.0
1050126,0.91049382716
917763,1.0
656918,0.97520661157
1050159,0.841836734694
1050168,0.944444444444
306102,1.0
394823,0.776859504132
263761,0.8125
919127,1.0
525912,1.0
1050201,0.9152
263773,0.5
919136,0.62962962963
1635,1.0
656997,1.0
657005,1.0
153192,1.0
919158,0.5
394871,1.0
1050233,0.72
657026,1.0
525969,1.0
1073728,1.0
1691,0.862222222222
1050276,0.701388888889
349809,0.75
1050280,0.555555555556
788141,0.777777777778
657072,1.0
657074,0.96
1050291,1.0
526016,1.0
1729,0.897777777778
132804,1.0
657095,1.0
919245,1.0
788175,1.0
919254,1.0
