ID,url_name
702032,Lydie_Schmit
702086,Szymon_Pawłowski
702105,Ramarajan
70375,Zhao_Yan_(Later_Liang)
702117,Arturo_Armando_Molina
702163,Hiroshi_Okada
702190,Steve_Stadelman
702225,Orin_William_Angwall
702229,Alberto_Alvarado_Arámburo
702234,Sévérin_Adjovi
702258,Felipe_Rangel_Vargas
702281,Gerson_Veii
702284,Ivo_Baldasar
702294,Dag_C._Weberg
70386,Arthur_John_Moore
702316,George_Hees
702355,David_Anderson_(Manx_politician)
702363,Iuliu_Nosa
702371,Rubén_Aguilar_Jiménez
702376,Renata_Polverini
702378,Catharine_Baker
702383,Johannes_Virolainen
702421,Marie-Louise_Potter
702432,Abdul_Malik_Pahlawan
702505,María_de_los_Ángeles_Errisúriz
70392,Luz_Margarita_Alba_Contreras
702508,Marthinus_Wessel_Pretorius
702509,Tim_Carpenter
702541,Anne_Kremer
702552,Anatoliy_Bibilov
702555,Vesna_Pusić
702557,Fernand_Chevalier
702561,Shahzada_Mohiuddin
702613,Nicholas_Lechmere
702628,Haneh_Hadad
702668,Kiddu_Makubuya
70398,Edward_A._Pease
702673,Karin_Åström
702745,Johan_Friggeråker
702783,Catherine_Murphy_(politician)
702785,Thomas_Bladen
702787,Alfred_Moses_(politician)
702801,Phurpa_Tsering
702827,Hans_J._C._Aall
702833,H._Busso_Peus
702864,"Clifford_Allen,_1st_Baron_Allen_of_Hurtwood"
702873,George_Nicholls_(British_politician)
70406,Emperor_Zhaozong_of_Tang
702878,Gil_Kerlikowske
702912,Fríðrikur_Petersen
702922,Julie_VanOrden
702938,Max_Rosenmann
702972,"Claude_Antoine_Gabriel,_duc_de_Choiseul-Stainville"
702985,Ram_Prakash_Gupta
703005,Edgar_J._Sherman
703015,Ihor_Lutsenko_(politician)
703023,José_Ignacio_Seara_Sierra
703024,Devinder_Shory
70431,Jorge_Carlos_Hurtado_Valdez
703028,Anatoliy_Kaminski
703039,John_Lowell
703100,Mohd_Nizar_Zakaria
703139,Rod_Pacheco
703192,Han_Xuejian
703216,Éric_Charbonneau
703219,Augusto_Ramírez_Ocampo
703223,Ruth_Humbel
703232,Franca_Falcucci
703268,Dolar_Popat
70434,Roger_Casement
703291,Graeme_Pearson
703293,Murray_Rankin
703302,Rufus_Ewing
703324,Yang_Xizong
703329,Emil_Steinbach
703349,Raffaele_Grazia
703366,Gerardo_Amezola_Fonseca
703377,Robert_Cramer_(Swiss_politician)
703392,Elizabeth_Edwards
703408,Syed_Kazim_Ali
7176,Paul_Kronacker
70435,Mammad_Amin_Rasulzade
703466,Xavier_Darcos
703475,Steve_O'Ban
703491,Constantino_Salinas
703536,Abdulahi_Mohamed_Sa'adi
703540,Erich_Akt
703612,Karl_von_Rotteck
703629,R._B._Udhaya_Kumar
703638,Nakli_Singh
703640,María_Ramírez_Diez
703654,Kosie_Pretorius
70497,L._D._Taylor
703664,Marjo_Matikainen-Kallström
703666,Michel_Durafour
703673,Giuseppe_Vegas
703677,Vagif_Aliyev
703689,James_Skivring_Smith
703718,Ibrahim_Ali_(Malaysia)
703733,Jack_Garrett
703743,Nikita_Mikhalkov
703752,Shinji_Hirai
703755,Rolf_Schjerven
70506,Raymond_Njoku
703759,Tadeusz_Michejda
703761,Lito_Banayo
703772,Daniel_Abibi
703783,Nallakannu
703797,Chikez_Diemu
703822,Margarete_Balk
703867,Ingmārs_Līdaka
703872,María_Isabel_Merlo_Talavera
703919,Cornelius_Darragh
703922,Amine_Gemayel
70541,A._Soundara_Pandian
703962,Reinhold_Bocklet
704006,Emmet_D._Boyle
704015,K._B._Ganesh_Kumar
704031,Marco_Bellocchio
704042,Oscar_Garcia_Rivera
704047,Javier_Otano
704051,Marcos_Crespo
704072,Tokudaiji_Sanetsune
704083,Bob_Russell_(British_politician)
704100,Ngota_Ifeny
70557,Moulana_Abdullah_Tari
704101,Sfia_Bouarfa
704102,Rose_Hacker
704103,Missula_Suryanarayana_Murti
704107,Harsh_Vardhan_(Uttar_Pradesh_politician)
704211,David_Lee_(politician)
704243,Adrián_Salvador_Galarza_González
704244,Andrew_Pakes
704249,Faisal_Raza_Abidi
704293,Jarosław_Wałęsa
704305,Nicola_Bombacci
